"Type","FullName","Length","LastWriteTime"
"JSON","C:\N8N Builder\external\n8n-skills\evaluations\code-javascript\eval-004-aggregation-pattern.json","977","1/16/2026 11:23:04 AM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\compress-commons\README.md","977","1/16/2026 3:31:29 PM"
"JSON","C:\N8N Builder\output\intelligence\bullhorn\advanced_tools\revenue_forecast.json","973","1/21/2026 10:44:14 PM"
"MARKDOWN","C:\N8N Builder\external\usaspending-api\usaspending_api\api_contracts\contracts\v2\autocomplete\naics.md","973","1/21/2026 10:03:01 AM"
"MARKDOWN","C:\N8N Builder\external\usaspending-api\usaspending_api\awards\v2\filters\README.md","970","1/21/2026 10:03:01 AM"
"CSV","C:\N8N Builder\output\intelligence\bullhorn\notes_deep_analysis\prime_mentions.csv","967","1/22/2026 5:27:02 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\@types\connect\package.json","965","1/16/2026 3:31:27 PM"
"MARKDOWN","C:\N8N Builder\external\usaspending-api\usaspending_api\api_contracts\contracts\v2\autocomplete\cfda.md","964","1/21/2026 10:03:01 AM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\strip-ansi\package.json","963","1/16/2026 3:31:26 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\merge-descriptors\package.json","961","1/16/2026 3:14:59 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\bytes\package.json","959","1/16/2026 3:14:59 PM"
"JSON","C:\N8N Builder\mcp\n8n-orchestrator-mcp\node_modules\bytes\package.json","959","1/25/2026 9:20:00 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\isarray\package.json","958","1/16/2026 3:31:21 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\proxy-from-env\package.json","956","1/16/2026 3:15:02 PM"
"JSON","C:\N8N Builder\external\akshayakula-OpenSAM\tsconfig.json","950","1/19/2026 11:35:10 PM"
"JSON","C:\N8N Builder\external\n8n-skills\evaluations\code-javascript\eval-003-http-request.json","949","1/16/2026 11:23:04 AM"
"CSV","C:\N8N Builder\output\intelligence\bullhorn\notes_deep_analysis\program_mentions.csv","946","1/22/2026 5:27:02 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\wrap-ansi-cjs\node_modules\string-width\package.json","941","1/16/2026 3:31:26 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\string-width-cjs\package.json","941","1/16/2026 3:31:26 PM"
"JSON","C:\N8N Builder\external\n8n-skills\evaluations\code-javascript\eval-002-return-format-error.json","939","1/16/2026 11:23:04 AM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\@types\body-parser\README.md","937","1/16/2026 3:31:24 PM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\merge-descriptors\readme.md","930","1/16/2026 3:15:00 PM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\@types\express-serve-static-core\README.md","928","1/16/2026 3:31:24 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\tar-stream\package.json","927","1/16/2026 3:31:28 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\media-typer\package.json","925","1/16/2026 3:14:55 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\crc32-stream\package.json","925","1/16/2026 3:31:28 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\@types\mime\package.json","923","1/16/2026 3:31:28 PM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\.github\ISSUE_TEMPLATE\bug_report.md","921","1/16/2026 3:06:07 PM"
"JSON","C:\N8N Builder\external\usaspending-api\usaspending_api\etl\tests\data\submission_data.json","921","1/21/2026 10:03:03 AM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\range-parser\HISTORY.md","917","1/16/2026 3:14:57 PM"
"MARKDOWN","C:\N8N Builder\output\reports\V3-BREAKTHROUGH-SUMMARY.md","916","1/19/2026 3:23:17 PM"
"MARKDOWN","C:\N8N Builder\data\program_notion_export_databases\V3-BREAKTHROUGH-SUMMARY.md","916","1/19/2026 3:23:17 PM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\axios\lib\adapters\README.md","915","1/16/2026 3:16:05 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\events-universal\package.json","908","1/16/2026 3:31:27 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\anymatch\package.json","904","1/16/2026 3:31:26 PM"
"CSV","C:\N8N Builder\output\exports\ACTIVE_OPPORTUNITIES.csv","898","1/21/2026 12:40:27 AM"
"CSV","C:\N8N Builder\output\intelligence\ACTIVE_OPPORTUNITIES.csv","898","1/21/2026 4:16:00 PM"
"MARKDOWN","C:\N8N Builder\external\usaspending-api\usaspending_api\api_contracts\contracts\v2\recipient\state.md","897","1/21/2026 10:03:01 AM"
"JSON","C:\N8N Builder\external\n8n-skills\evaluations\code-javascript\eval-001-webhook-body-gotcha.json","897","1/16/2026 11:23:04 AM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\@pkgjs\parseargs\package.json","881","1/16/2026 3:31:29 PM"
"CSV","C:\N8N Builder\output\intelligence\bullhorn\virgin_territory\activity_no_placements.csv","881","1/22/2026 6:56:26 PM"
"JSON","C:\N8N Builder\external\usaspending-api\usaspending_api\recipient\tests\data\broker_sam_recipient.json","878","1/21/2026 10:03:04 AM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\v8-compile-cache-lib\package.json","874","1/16/2026 3:31:26 PM"
"JSON","C:\N8N Builder\.mcp.json","871","1/26/2026 10:14:57 AM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\cors\package.json","867","1/16/2026 3:14:55 PM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\is-promise\readme.md","864","1/16/2026 3:15:00 PM"
"MARKDOWN","C:\N8N Builder\data\reference\DIIG-CSIS-Lookup-Tables\location\index.md","864","1/19/2026 2:05:01 PM"
"MARKDOWN","C:\N8N Builder\data\reference\Lookup-Tables\location\index.md","864","1/19/2026 2:15:29 PM"
"MARKDOWN","C:\N8N Builder\external\usaspending-api\usaspending_api\api_contracts\contracts\v2\references\naics\code.md","860","1/21/2026 10:03:01 AM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\events\package.json","859","1/16/2026 3:31:30 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\ee-first\package.json","859","1/16/2026 3:14:55 PM"
"JSON","C:\N8N Builder\output\intelligence\bullhorn\dashboards\executive_kpis.json","850","1/21/2026 10:54:10 PM"
"CSV","C:\N8N Builder\data\reference\DIIG-CSIS-Lookup-Tables\productorservice\RecoveredMaterialClauses.csv","845","1/19/2026 2:05:11 PM"
"CSV","C:\N8N Builder\data\reference\Lookup-Tables\productorservice\RecoveredMaterialClauses.csv","845","1/19/2026 2:15:39 PM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\setprototypeof\README.md","844","1/16/2026 3:15:01 PM"
"MARKDOWN","C:\N8N Builder\mcp\n8n-orchestrator-mcp\node_modules\setprototypeof\README.md","844","1/25/2026 9:20:01 PM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\is-fullwidth-code-point\readme.md","843","1/16/2026 3:31:27 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\wrap-ansi-cjs\node_modules\ansi-regex\package.json","841","1/16/2026 3:31:26 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\strip-ansi-cjs\node_modules\ansi-regex\package.json","841","1/16/2026 3:31:26 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\string-width-cjs\node_modules\ansi-regex\package.json","841","1/16/2026 3:31:26 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\streamx\package.json","836","1/16/2026 3:31:26 PM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\@types\express\README.md","834","1/16/2026 3:31:24 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\color-convert\package.json","827","1/16/2026 3:31:21 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\string_decoder\package.json","823","1/16/2026 3:31:26 PM"
"JSON","C:\N8N Builder\mcp\n8n-orchestrator-mcp\node_modules\safer-buffer\package.json","822","1/25/2026 9:20:00 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\safer-buffer\package.json","822","1/16/2026 3:14:55 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\supports-color\package.json","818","1/16/2026 3:31:21 PM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\side-channel-list\CHANGELOG.md","818","1/16/2026 3:15:08 PM"
"MARKDOWN","C:\N8N Builder\external\usaspending-api\usaspending_api\api_contracts\contracts\v2\awards\count\federal_account\award_id.md","816","1/21/2026 10:03:01 AM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\@types\serve-static\README.md","814","1/16/2026 3:31:24 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\@types\range-parser\package.json","805","1/16/2026 3:31:27 PM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\@types\qs\README.md","803","1/16/2026 3:31:24 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\core-util-is\package.json","799","1/16/2026 3:31:26 PM"
"MARKDOWN","C:\N8N Builder\external\usaspending-api\usaspending_api\api_contracts\contracts\v2\awards\count\transaction\award_id.md","799","1/21/2026 10:03:01 AM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\strip-ansi-cjs\package.json","798","1/16/2026 3:31:26 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\wrap-ansi-cjs\node_modules\strip-ansi\package.json","798","1/16/2026 3:31:26 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\string-width-cjs\node_modules\strip-ansi\package.json","798","1/16/2026 3:31:26 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\lazystream\node_modules\string_decoder\package.json","795","1/16/2026 3:31:21 PM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\vary\HISTORY.md","792","1/16/2026 3:15:01 PM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\@tsconfig\node12\README.md","789","1/16/2026 3:31:27 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\isexe\package.json","786","1/16/2026 3:14:55 PM"
"MARKDOWN","C:\N8N Builder\external\usaspending-api\usaspending_api\api_contracts\contracts\v2\budget_functions\list_budget_subfunctions.md","785","1/21/2026 10:03:01 AM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\undefsafe\package.json","784","1/16/2026 3:31:28 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\lazystream\node_modules\safe-buffer\package.json","783","1/16/2026 3:31:21 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\ignore-by-default\package.json","775","1/16/2026 3:31:21 PM"
"CSV","C:\N8N Builder\output\phase2_competitor_summary.csv","773","1/20/2026 5:24:16 PM"
"MARKDOWN","C:\N8N Builder\external\usaspending-api\usaspending_api\api_contracts\contracts\v2\awards\count\subaward\award_id.md","773","1/21/2026 10:03:01 AM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\strnum\CHANGELOG.md","772","1/16/2026 3:15:06 PM"
"JSON","C:\N8N Builder\mcp\n8n-orchestrator-mcp\node_modules\unpipe\package.json","770","1/25/2026 9:20:00 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\unpipe\package.json","770","1/16/2026 3:14:55 PM"
"JSON","C:\N8N Builder\external\n8n-skills\evaluations\workflow-patterns\eval-004-ai-agent.json","769","1/16/2026 11:23:04 AM"
"CSV","C:\N8N Builder\data\reference\DIIG-CSIS-Lookup-Tables\assistance\CCRexception.csv","768","1/19/2026 2:04:55 PM"
"CSV","C:\N8N Builder\data\reference\Lookup-Tables\assistance\CCRexception.csv","768","1/19/2026 2:15:24 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\object-assign\package.json","764","1/16/2026 3:14:55 PM"
"JSON","C:\N8N Builder\external\n8n-skills\evaluations\workflow-patterns\eval-003-database-sync.json","763","1/16/2026 11:23:04 AM"
"JSON","C:\N8N Builder\external\capture-mcp-server\infrastructure\tsconfig.json","761","1/16/2026 3:06:09 PM"
"MARKDOWN","C:\N8N Builder\output\intelligence\bullhorn\bd_playbooks\playbook_SRA_International.md","757","1/21/2026 4:54:56 PM"
"JSON","C:\N8N Builder\external\usaspending-api\usaspending_api\api_contracts\package.json","752","1/21/2026 10:03:01 AM"
"CSV","C:\N8N Builder\output\bd_databases\db7_competitor_analysis_comprehensive.csv","752","1/21/2026 1:30:12 AM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\.github\ISSUE_TEMPLATE\feature_request.md","751","1/16/2026 3:06:07 PM"
"JSON","C:\N8N Builder\external\n8n-skills\evaluations\workflow-patterns\eval-005-scheduled-report.json","751","1/16/2026 11:23:04 AM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\strnum\.vscode\launch.json","742","1/16/2026 3:15:02 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\binary-extensions\package.json","739","1/16/2026 3:31:27 PM"
"JSON","C:\N8N Builder\external\n8n-mcp\.claude\settings.json","737","1/16/2026 11:09:03 AM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\is-fullwidth-code-point\package.json","737","1/16/2026 3:31:21 PM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\@tsconfig\node14\README.md","737","1/16/2026 3:31:27 PM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\@tsconfig\node16\README.md","735","1/16/2026 3:31:27 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\is-stream\package.json","734","1/16/2026 3:31:26 PM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\is-binary-path\readme.md","733","1/16/2026 3:31:27 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\ms\package.json","732","1/16/2026 3:14:57 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\infrastructure\package.json","730","1/16/2026 3:06:09 PM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\@smithy\fetch-http-handler\README.md","722","1/16/2026 3:15:13 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\readdir-glob\node_modules\minimatch\package.json","720","1/16/2026 3:31:27 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\ipaddr.js\package.json","719","1/16/2026 3:14:55 PM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\text-decoder\README.md","715","1/16/2026 3:31:28 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\has-flag\package.json","710","1/16/2026 3:31:21 PM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\escape-html\Readme.md","707","1/16/2026 3:15:00 PM"
"MARKDOWN","C:\N8N Builder\output\intelligence\bullhorn\bd_playbooks\playbook_Merlin_International__Inc_.md","704","1/21/2026 4:54:56 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\minimatch\package.json","700","1/16/2026 3:31:26 PM"
"CSV","C:\N8N Builder\output\bd_databases\db6_bd_targets_it_services.csv","695","1/21/2026 1:26:19 AM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\util-deprecate\package.json","694","1/16/2026 3:31:21 PM"
"JSON","C:\N8N Builder\external\ataddesse-govConDiscovery\gov-con-search-react\tsconfig.json","690","1/19/2026 11:35:35 PM"
"JSON","C:\N8N Builder\external\n8n-skills\evaluations\validation-expert\eval-002-false-positive.json","688","1/16/2026 11:23:04 AM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\wrappy\README.md","685","1/16/2026 3:14:56 PM"
"JSON","C:\N8N Builder\mcp\n8n-orchestrator-mcp\package.json","685","1/25/2026 9:14:23 PM"
"JSON","C:\N8N Builder\external\ataddesse-govConDiscovery\gov-con-search-react\package.json","685","1/19/2026 11:35:35 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\delayed-stream\package.json","684","1/16/2026 3:14:55 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\fast-fifo\package.json","682","1/16/2026 3:31:27 PM"
"JSON","C:\N8N Builder\external\n8n-skills\evaluations\validation-expert\eval-004-validation-loop.json","680","1/16/2026 11:23:04 AM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\ignore-by-default\README.md","680","1/16/2026 3:31:24 PM"
"CSV","C:\N8N Builder\output\bd_databases\categorized\agency_Department_of_the_Navy.csv","679","1/21/2026 1:31:50 AM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\@smithy\node-http-handler\README.md","677","1/16/2026 3:15:32 PM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\@types\serve-static\node_modules\@types\send\README.md","677","1/16/2026 3:31:24 PM"
"CSV","C:\N8N Builder\data\reference\DIIG-CSIS-Lookup-Tables\location\ManufacturingOrganizationType.csv","672","1/19/2026 2:05:01 PM"
"CSV","C:\N8N Builder\data\reference\Lookup-Tables\location\ManufacturingOrganizationType.csv","672","1/19/2026 2:15:29 PM"
"JSON","C:\N8N Builder\data\program_notion_export_databases\test_jobs.json","669","1/12/2026 2:15:43 PM"
"JSON","C:\N8N Builder\external\n8n-skills\evaluations\workflow-patterns\eval-002-http-api-workflow.json","667","1/16/2026 11:23:04 AM"
"MARKDOWN","C:\N8N Builder\external\tango-python\ROADMAP.md","667","1/20/2026 11:21:31 AM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\@tsconfig\node10\README.md","667","1/16/2026 3:31:27 PM"
"JSON","C:\N8N Builder\external\n8n-skills\evaluations\workflow-patterns\eval-001-webhook-workflow.json","666","1/16/2026 11:23:04 AM"
"CSV","C:\N8N Builder\output\intelligence\bullhorn\sdvosb_targeting\hiring_managers.csv","660","1/22/2026 1:20:56 PM"
"JSON","C:\N8N Builder\external\n8n-skills\evaluations\validation-expert\eval-003-auto-sanitization.json","659","1/16/2026 11:23:04 AM"
"CSV","C:\N8N Builder\external\usaspending-api\usaspending_api\data\testing_data\test_dabs_submission_window_schedule.csv","658","1/21/2026 10:03:03 AM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\is-binary-path\package.json","657","1/16/2026 3:31:21 PM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\@smithy\signature-v4\README.md","657","1/16/2026 3:15:30 PM"
"CSV","C:\N8N Builder\output\intelligence\bullhorn\virgin_territory\virgin_programs.csv","655","1/22/2026 6:56:26 PM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\path-key\package.json","650","1/16/2026 3:14:59 PM"
"MARKDOWN","C:\N8N Builder\external\capture-mcp-server\node_modules\shebang-regex\readme.md","649","1/16/2026 3:15:01 PM"
"CSV","C:\N8N Builder\data\program_notion_export_databases\Contract_VehiclesAll.csv","643","1/11/2026 8:56:42 PM"
"JSON","C:\N8N Builder\external\n8n-skills\evaluations\node-configuration\eval-004-essentials-vs-info.json","641","1/16/2026 11:23:04 AM"
"JSON","C:\N8N Builder\external\capture-mcp-server\node_modules\combined-stream\package.json","640","1/16/2026 3:14:55 PM"
"JSON","C:\N8N Builder\external\n8n-skills\evaluations\node-configuration\eval-003-conditional-fields.json","637","1/16/2026 11:23:04 AM"
