award_amount,award_id,awarding_agency,awarding_sub_agency,bd_reasons,bd_score,competitor_subaward_count,competitor_subaward_value,contract_id,description,end_date,extraction_date,is_dod,is_it_services,naics_code,naics_description,pop_city,pop_state,psc_code,psc_description,recipient_name,recipient_uei,source,start_date,subaward_count,subaward_value
391766826.87,CONT_AWD_N0003019C0008_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; Active prime,45,0,0,N0003019C0008,MK6 GEUS FY19,2025-12-31,2026-01-21,True,False,,,,,,,"THE CHARLES STARK DRAPER LABORATORY, INC.",GTJHZE4M7YK1,usaspending,2019-02-15,0,0
391003015.0,CONT_AWD_W58RGZ10C0068_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; Active prime,45,0,0,W58RGZ10C0068,"FY 09 SUPPLEMENTAL (PRTA) HARDWARE, LRIP I AND CERDEC REQUIREMENTS.",2015-03-31,2026-01-21,True,False,,,,,,,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",ZH4NVFG3Z526,usaspending,2010-05-14,0,0
390723556.45,CONT_AWD_W56HZV22F0141_9700_W56HZV21D0001_9700,Department of Defense,Department of the Army,DoD; $100M+; Active prime,45,0,0,W56HZV22F0141,M1 ABRAMS FAMILY OF VEHICLES.,2025-08-06,2026-01-21,True,False,,,,,,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,usaspending,2022-05-17,0,0
390708621.0,CONT_AWD_N0002495C2106_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; Active prime,45,0,0,N0002495C2106,200007!1700!001023!BS793 !SUPERVISOR SHIPBUILDING CONVERSI!N0002495C2106  !A!*!A00237             !19981023!20021231!001307495!001307495!149899957!N!1LPJ0!NEWPORT NEWS SHIPBUILDING & DR!4101 WASHINGTON AVE       !NEWPORT NEWS        !VA!23607!56000!700!51!NEWPORT NEWS        !NEWPORT NEWS (CITY)   !VIRGINIA  !0001!+000000065594!N!N!000000000000!1901!AIRCRAFT CARRIERS                                 !A3 !SHIPS                         !2SBP!CARRIER ACFT NUCLEAR-CVAN     !3731!3!*!*!C!B!N!Z!D !U!L!,2023-05-17,2026-01-21,True,False,,,,,,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,usaspending,1999-10-01,0,0
390589410.94,CONT_AWD_0001_9700_W31P4Q18A0011_9700,Department of Defense,Department of the Army,DoD; $100M+; Active prime,45,0,0,0001,SYSTEMS ENGINEERING SUPPORT OF ADVANCED EXPERIMENTATION AND FORCE PROTECTION LIFECYCLE MODELING&SIMULATION,2022-09-20,2026-01-21,True,False,,,,,,,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,MMLKPW9JLX64,usaspending,2018-06-01,0,0
389622826.28,CONT_AWD_0046_9700_W56HZV07DM112_9700,Department of Defense,Department of the Army,DoD; $100M+; Active prime,45,0,0,0046,TO ACQUIRE 103 STRYKER VEHICLES (ICV QTY 76; RV QTY 17; FSV QTY 5; ESV QTY 5).,2012-08-30,2026-01-21,True,False,,,,,,,"GM GDLS DEFENSE GROUP, L.L.C.",LFK5WLJ8KT48,usaspending,2010-02-08,0,0
389318896.0,CONT_AWD_FA862620F0029_9700_FA862618D0029_9700,Department of Defense,Department of the Air Force,DoD; $100M+; Active prime,45,0,0,FA862620F0029,F110 TAIWAN ENGINE COVID-19 DIB,2026-12-31,2026-01-21,True,False,,,,,,,GENERAL ELECTRIC COMPANY,J1T1FEN3PWX6,usaspending,2020-04-28,0,0
389236429.0,CONT_AWD_N0038324F0ZV0_9700_N0038322DZV01_9700,Department of Defense,Department of the Navy,DoD; $100M+; Active prime,45,0,0,N0038324F0ZV0,V-22 PERFORMANCE BASED LOGISTICS CONTRACT POP 3 (01/06/2024 - 01/05/2025),2025-01-05,2026-01-21,True,False,,,,,,,BELL BOEING JOINT PROJECT OFFICE,JHFZTG8ZC9V2,usaspending,2024-01-06,0,0
387403843.5,CONT_AWD_0002_9700_W31P4Q15A0024_9700,Department of Defense,Department of the Army,DoD; $100M+; Active prime,45,0,0,0002,"IGF::CT::IGF EXERCISE OPTIONS, NEW TASK ORDER NUMBER REQUIRED FOR ADMINISTRATIVE PURPOSES AS 0037 AND 0038 RAN OUT OF ACRNS.",2019-02-28,2026-01-21,True,False,,,,,,,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,MMLKPW9JLX64,usaspending,2016-04-01,0,0
384721535.0,CONT_AWD_N0002424C4418_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; Active prime,45,0,0,N0002424C4418,USS BATAAN (LHD 5)FY 24 DSRA,2026-05-21,2026-01-21,True,False,,,,,,,METRO MACHINE CORP.,J1FCJLK5LGU5,usaspending,2024-03-22,0,0
384572199.0,CONT_AWD_N0002488C2195_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; Active prime,45,0,0,N0002488C2195,,1997-02-07,2026-01-21,True,False,,,,,,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,usaspending,1988-12-15,0,0
384054765.87,CONT_AWD_W56HZV17C0188_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; Active prime,45,0,0,W56HZV17C0188,IGF::OT::IGF,2024-09-30,2026-01-21,True,False,,,,,,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,usaspending,2017-08-25,0,0
383618612.7,CONT_AWD_0112_9700_W56HZV07DM112_9700,Department of Defense,Department of the Army,DoD; $100M+; Active prime,45,0,0,0112,MINE PROTECTION KIT,2013-12-31,2026-01-21,True,False,,,,,,,"GM GDLS DEFENSE GROUP, L.L.C.",LFK5WLJ8KT48,usaspending,2008-07-16,0,0
383402011.75,CONT_AWD_N0002421C2209_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; Active prime,45,0,0,N0002421C2209,FUNCTIONAL DESIGN,2029-05-02,2026-01-21,True,False,,,,,,,"AUSTAL USA, LLC",RG6LJJM6JBS3,usaspending,2021-06-03,0,0
382847000.32,CONT_AWD_B001_9700_SP060012D0494_9700,Department of Defense,Defense Logistics Agency,DoD; $100M+; Active prime,45,0,0,B001,"AWARDED 11,000,000 USG OF JA1 AND 112,113,000 OF JP8 FOR AEM PURCHASE PROGRAM.",2013-07-30,2026-01-21,True,False,,,,,,,MOTOR OIL (HELLAS) CORINTH REFINERIES S.A.,HPBTLPA2JR77,usaspending,2012-06-08,0,0
382598908.27,CONT_AWD_N0001909C0023_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; Active prime,45,0,0,N0001909C0023,LOT VI UH-1Y A/C,2018-08-31,2026-01-21,True,False,,,,,,,BELL TEXTRON INC,N5QUZAYGPKM3,usaspending,2009-03-27,0,0
382053960.38,CONT_AWD_0004_9700_W56HZV06G0006_9700,Department of Defense,Department of the Army,DoD; $100M+; Active prime,45,0,0,0004,"200611!007992!2100!W56HZV!TACOM - WARREN                  !W56HZV06G0006  !A!N! !N!0004         !      !20060817!20070730!131266926!131266926!001381284!N!GENERAL DYNAMICS LAND SYSTEMS !38500 MOUND RD            !STERLING HEIGH      !MI!48310!76460!099!26!STERLING HEIGHTS    !MACOMB                !MICHIGAN  !+000014000000!N!N!000000000000!2350!COMBAT ASSAULT & TACTICAL VEH, TRACKED            !A4A!COMBAT VEHICLES                     !299 !STRYKER (IAV)                 !336992!E! !4! ! ! ! ! !999",2012-09-30,2026-01-21,True,False,,,,,,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,usaspending,2006-08-17,0,0
381048496.15,CONT_AWD_B001_9700_SP060008D0502_9700,Department of Defense,Defense Logistics Agency,DoD; $100M+; Active prime,45,0,0,B001,"TURBINE FUEL, AVIATION, JP8",2009-10-30,2026-01-21,True,False,,,,,,,VALERO MARKETING AND SUPPLY CO,CQXWTJPKQJ73,usaspending,2008-09-18,0,0
379999997.0,CONT_AWD_FA862618F0006_9700_FA862618D0029_9700,Department of Defense,Department of the Air Force,DoD; $100M+; Active prime,45,0,0,FA862618F0006,F110 FMS QATAR UCA,2022-08-31,2026-01-21,True,False,,,,,,,GENERAL ELECTRIC COMPANY,J1T1FEN3PWX6,usaspending,2017-11-15,0,0
379885994.41,CONT_AWD_N0003016C0014_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; Active prime,45,0,0,N0003016C0014,"FIGF::OT::IGF   CLIN 1, 7 AND 15 TES (FY16)",2017-09-30,2026-01-21,True,False,,,,,,,"THE CHARLES STARK DRAPER LABORATORY, INC.",GTJHZE4M7YK1,usaspending,2015-10-01,0,0
378881305.85,CONT_AWD_0009_9700_W56HZV09D0159_9700,Department of Defense,Department of the Army,DoD; $100M+; Active prime,45,0,0,0009,DELIVERY ORDER 0009 FUNDS FOR PROGRAM MANAGEMENT SUPPORT FOR THE 1 YEAR EXTENSION AWARDED UNDER BASIC MOD P00044.,2019-06-30,2026-01-21,True,False,,,,,,,OSHKOSH DEFENSE LLC,ZMXAHH8M8VL8,usaspending,2015-10-01,0,0
376577703.5,CONT_AWD_W519TC23F0076_9700_W52P1J19D0045_9700,Department of Defense,Department of the Army,DoD; $100M+; Active prime,45,0,0,W519TC23F0076,CAS DOS TRANSITION,2025-12-29,2026-01-21,True,False,,,,,,,VECTRUS SYSTEMS LLC,RRFJZGASZJ41,usaspending,2023-05-15,0,0
375952493.0,CONT_AWD_0002_9700_FA862612D2063_9700,Department of Defense,Department of the Air Force,DoD; $100M+; Active prime,45,0,0,0002,F117-PW-100 ENGINE BUY FOR INDIA (36) SPARES&(5) INSTALLS,2014-02-28,2026-01-21,True,False,,,,,,,RTX CORPORATION,QN1BCFY7JDJ5,usaspending,2012-10-18,0,0
374635550.24,CONT_AWD_W56HZV17C0099_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; Active prime,45,0,0,W56HZV17C0099,"CREATING BASE PREDOMINATE CAR.  THIS ACTION IS AN UNDEFINITIZED CONTRACTUAL ACTION (UCA) AWARD, IN THE AMOUNT OF $46M WITH A NOT TO EXCEED CEILING AMOUNT OF $440M. THIS EFFORT IS FOR THE RESET AND UPGRADE OF 1,085 MRAP LONG WHEEL BASE VEHICLES FOR THE FMS CUSTOMER UNITED ARAB EMIRATES.  ALL DELIVERIES SHALL BE COMPLETED TO COUNTRY BY 31 MAR 2019.",2019-07-31,2026-01-21,True,False,,,,,,,ND DEFENSE LLC,NAX6BAMAUNG9,usaspending,2017-02-28,0,0
373845353.65,CONT_AWD_FA862623F0004_9700_FA862622D0002_9700,Department of Defense,Department of the Air Force,DoD; $100M+; Active prime,45,0,0,FA862623F0004,PRATT & WHITNEY NGAP PROTOTYPING,2026-06-30,2026-01-21,True,False,,,,,,,RTX CORPORATION,QN1BCFY7JDJ5,usaspending,2023-01-26,0,0
373309120.0,CONT_AWD_N0002424C2112_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; Active prime,45,0,0,N0002424C2112,OPN,2033-09-30,2026-01-21,True,False,,,,,,,"BECHTEL PLANT MACHINERY, INC.",MTKMVNVK1MH6,usaspending,2023-12-21,0,0
373032203.43,CONT_AWD_N0003382C1036_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; Active prime,45,0,0,N0003382C1036,,2011-01-15,2026-01-21,True,False,,,,,,,AMERICAN OVERSEAS MARINE CO. LLC,XZ1UZ6SWMET9,usaspending,2000-07-01,0,0
372964518.68,CONT_AWD_B001_9700_SP060011D0450_9700,Department of Defense,Defense Logistics Agency,DoD; $100M+; Active prime,45,0,0,B001,"TURBINE FUEL, AVIATION, JP8",2012-01-30,2026-01-21,True,False,,,,,,,VALERO MARKETING AND SUPPLY CO,CQXWTJPKQJ73,usaspending,2010-10-14,0,0
372089496.22,CONT_AWD_0013_9700_M6785407D5032_9700,Department of Defense,Department of the Navy,DoD; $100M+; Active prime,45,0,0,0013,MODIFIED PLL - PLUS VEHICLE,2012-12-31,2026-01-21,True,False,,,,,,,ND DEFENSE LLC,NAX6BAMAUNG9,usaspending,2010-01-14,0,0
371769369.56,CONT_AWD_0007_9700_M6785407D5031_9700,Department of Defense,Department of the Navy,DoD; $100M+; Active prime,45,0,0,0007,"LRIP 10 DO 0007 VEHICLES, ILS AND ECP'S",2011-05-31,2026-01-21,True,False,,,,,,,GENERAL DYNAMICS LAND SYSTEMS - FORCE PROTECTION INC.,HDBEN6SW3531,usaspending,2007-12-18,0,0
371402560.0,CONT_AWD_0019_9700_DAAE0700DM051_9700,Department of Defense,Department of the Army,DoD; $100M+; Active prime,45,0,0,0019,"200308!003346!2100!AE07  !TACOM - WARREN                  !DAAE0700DM051  !A!N! !N!0019               !20030318!20080930!098155158!098155158!098155158!N!GM GDLS DEFENSE GROUP LLC, JOI!38500 MOUND ROAD          !STERLING HEIGH      !MI!48310!76460!099!26!STERLING HEIGHTS    !MACOMB                !MICHIGAN  !+000156236284!N!N!000000000000!2320!TRUCKS AND TRUCK TRACTORS, WHEELED                !A4A!COMBAT VEHICLES               !1000!NOT DISCERNABLE OR CLASSIFIED !336992!E! !5!A!S! ! ! !99990909!B",2005-09-30,2026-01-21,True,False,,,,,,,"GM GDLS DEFENSE GROUP, L.L.C.",LFK5WLJ8KT48,usaspending,2003-03-18,0,0
371160823.31,CONT_AWD_FA870220C0001_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $100M+; Active prime,45,0,0,FA870220C0001,MITRE PROFESSIONAL ENGINEERING SERVICES,2020-09-30,2026-01-21,True,False,,,,,,,THE MITRE CORPORATION,GAVABYGCURL7,usaspending,2019-10-01,0,0
370825480.0,CONT_AWD_N0002496C4052_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; Active prime,45,0,0,N0002496C4052,199703!1700!0165!BZ004!NAVAL SEA SYSTEMS COMMAND       !N0002496C4052  !A!*!P00002             !19961021!20030930!804715027!804715027!001343953!N!24374!CBS CORPORATION               !600 LIBERTY ST            !SCHENECTADY         !NY!12305!65508!093!36!SCHENECTADY         !SCHENECTADY           !NEW YORK  !0001!+000053950000!N!N!000000000000!4470!NUCLEAR REACTORS                                  !A3 !SHIPS                         !2000!NOT DISCERNABLE OR CLASSIFIED !3443!3!*!*!B!B!A!*!D !N!U!1!0,2015-05-13,2026-01-21,True,False,,,,,,,"BECHTEL PLANT MACHINERY, INC.",MTKMVNVK1MH6,usaspending,1996-10-21,0,0
370558428.4,CONT_AWD_0021_9700_W31P4Q05A0031_9700,Department of Defense,Department of the Army,DoD; $100M+; Active prime,45,0,0,0021,TECHNICAL SERVICE,2020-01-30,2026-01-21,True,False,,,,,,,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,MMLKPW9JLX64,usaspending,2008-01-09,0,0
367723186.3,CONT_AWD_N0003017C0008_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+; Active prime,45,0,0,N0003017C0008,IGF::CT::IGF TRIDENT MK 6 GUIDANCE SYSTEM PEUS,2021-03-31,2026-01-21,True,False,,,,,,,"THE CHARLES STARK DRAPER LABORATORY, INC.",GTJHZE4M7YK1,usaspending,2017-02-01,0,0
367444098.15,CONT_AWD_W58RGZ24C0021_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; Active prime,45,0,0,W58RGZ24C0021,PRODUCTION READY TEST ASSET UNDEFINITIZED CONTRACT ACTION,2028-09-29,2026-01-21,True,False,,,,,,,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",ZH4NVFG3Z526,usaspending,2023-12-01,0,0
367311422.31,CONT_AWD_N0003382C1034_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; Active prime,45,0,0,N0003382C1034,,2009-10-16,2026-01-21,True,False,,,,,,,AMERICAN OVERSEAS MARINE CO. LLC,XZ1UZ6SWMET9,usaspending,2000-07-01,0,0
366770927.79,CONT_AWD_N0002411C4303_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; Active prime,45,0,0,N0002411C4303,PLANNING,2019-03-15,2026-01-21,True,False,,,,,,,METRO MACHINE CORP.,J1FCJLK5LGU5,usaspending,2010-12-07,0,0
364981571.92,CONT_AWD_W56HZV20F0398_9700_W56HZV17D0071_9700,Department of Defense,Department of the Army,DoD; $100M+; Active prime,45,0,0,W56HZV20F0398,PROCURE HMMWV FOR JORDAN AND ARMY,2023-12-31,2026-01-21,True,False,,,,,,,AM GENERAL LLC,NWM1JWVDA853,usaspending,2020-07-15,0,0
364596712.63,CONT_AWD_W56HZV22F0140_9700_W56HZV21D0001_9700,Department of Defense,Department of the Army,DoD; $100M+; Active prime,45,0,0,W56HZV22F0140,ABRAMS REQUIREMENT CONTRACT (ARC) II SECOND DELIVERY ORDER OF ABRAMS TANKS SEPV3 VEHICLES,2025-04-30,2026-01-21,True,False,,,,,,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,usaspending,2022-02-17,0,0
364369975.55,CONT_AWD_0008_9700_W31P4Q05A0031_9700,Department of Defense,Department of the Army,DoD; $100M+; Active prime,45,0,0,0008,200510!004130!2100!W31P4Q!USA AVIATION AND MISSILE COMMAND!W31P4Q05A0031 !A!N! !Y!0008 ! !20050707!20100705!148095086!148095086!054781240!N!SCIENCE APPLICATIONS INTERNATI!10260 CAMPUS POINT DR !SAN DIEGO !CA!92121!37000!089!01!HUNTSVILLE !MADISON !ALABAMA !+000000065988!N!N!000000000000!R425!ENGINEERING TECHNICAL SERVICES !S1 !SERVICES !000 !* !541710!E! !7! ! ! ! ! !20200930!C! ! !N!Z!A!N!J!2!001! ! !Z!N!Z! ! !Y!C!N! ! ! !C!C!A!A!000!A!B!N! ! ! ! ! ! !0001! !,2010-08-31,2026-01-21,True,False,,,,,,,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,MMLKPW9JLX64,usaspending,2005-07-07,0,0
363614577.22,CONT_AWD_N0002412C4403_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; Active prime,45,0,0,N0002412C4403,SAN DIEGO LPD 4&LSD 41/49 NON-DOCKING MSMO,2018-04-19,2026-01-21,True,False,,,,,,,BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,ZMBFGXHLGLM3,usaspending,2012-06-29,0,0
363433915.4,CONT_AWD_N0003382C1032_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $100M+; Active prime,45,0,0,N0003382C1032,,2011-01-15,2026-01-21,True,False,,,,,,,AMERICAN OVERSEAS MARINE CO. LLC,XZ1UZ6SWMET9,usaspending,2000-07-03,0,0
362836480.47,CONT_AWD_0077_9700_FA862010G3038_9700,Department of Defense,Department of the Air Force,DoD; $100M+; Active prime,45,0,0,0077,"ACAT 1C, MQ-9 FY14 AIRCRAFT PRODUCTION",2017-12-31,2026-01-21,True,False,,,,,,,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",ZH4NVFG3Z526,usaspending,2015-02-04,0,0
362793769.54,CONT_AWD_2B01_9700_W911SE07D0006_9700,Department of Defense,Department of the Army,DoD; $100M+; Active prime,45,0,0,2B01,"SUBCLINS 0003AA, LABOR(131) - $198,709.94; 0003AB, GWOT LABOR (135) - $35,767.79; 0003AC MAINT (FORSCOM) LABOR (115) - $3,974.00; 0003AE MISSION LABOR (324) - $119,225.96; 0003AG MATERIALS & TRAVEL (131) $19,870.99; 0003AH GWOT MATERIAL (135) - $7,948.00; 0003AL MISSION MATERIALS & TRAVEL(324) $11,922.60",2015-09-24,2026-01-21,True,False,,,,,,,VECTRUS SYSTEMS LLC,RRFJZGASZJ41,usaspending,2008-05-21,0,0
362618637.36,CONT_AWD_B001_9700_SP060013D0463_9700,Department of Defense,Defense Logistics Agency,DoD; $100M+; Active prime,45,0,0,B001,AVIATION TURBINE FUEL JP8/JAA,2014-06-30,2026-01-21,True,False,,,,,,,EQUILON ENTERPRISES LLC,QELHKA2CHFP5,usaspending,2013-06-25,0,0
362574719.54,CONT_AWD_W56HZV13C0017_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; Active prime,45,0,0,W56HZV13C0017,"ABRAMS STS, FOLLOW-ON CONTRACT. IGF::OT::IGF",2017-02-28,2026-01-21,True,False,,,,,,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,usaspending,2012-12-07,0,0
361964068.95,CONT_AWD_W56HZV21F0252_9700_W56HZV21D0017_9700,Department of Defense,Department of the Army,DoD; $100M+; Active prime,45,0,0,W56HZV21F0252,STRYKER 30MM ECP MEDIUM CALIBER WEAPON SYSTEM UPGRADE FIRST D.O. FOR PRODUCTION AND MANUALS.,2027-01-31,2026-01-21,True,False,,,,,,,OSHKOSH DEFENSE LLC,ZMXAHH8M8VL8,usaspending,2021-06-03,0,0
361318950.0,CONT_AWD_B001_9700_SP060012D0555_9700,Department of Defense,Defense Logistics Agency,DoD; $100M+; Active prime,45,0,0,B001,"TURBINE, AVIATION FUEL, JP5 FOR 139,500,000 USG FOB ORIGIN PIPELINE EX BENICIA, CA",2013-06-30,2026-01-21,True,False,,,,,,,VALERO MARKETING AND SUPPLY CO,CQXWTJPKQJ73,usaspending,2012-05-25,0,0
360116840.6,CONT_AWD_W56HZV06C0255_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+; Active prime,45,0,0,W56HZV06C0255,"200608!002778!2100!W56HZV!TACOM - WARREN                  !W56HZV06C0255  !A!N! !N!             !      !20060131!20080630!131266926!131266926!001381284!N!GENERAL DYNAMICS LAND SYSTEMS !38500 MOUND RD            !STERLING HEIGH      !MI!48310!76460!099!26!STERLING HEIGHTS    !MACOMB                !MICHIGAN  !+000128302167!N!N!000000000000!2320!TRUCKS AND TRUCK TRACTORS, WHEELED                !A4A!COMBAT VEHICLES                     !000 !NOT DISCERNABLE               !336992!E! !1! ! ! ! ! !999",2011-01-21,2026-01-21,True,False,,,,,,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,usaspending,2006-01-31,0,0
359813790.8,CONT_AWD_0012_9700_N0001909D0008_9700,Department of Defense,Department of the Navy,DoD; $100M+; Active prime,45,0,0,0012,"V-22 PBL 2.0, SCM SUPPORT.  2-YEAR EXTENSION",2018-12-31,2026-01-21,True,False,,,,,,,BELL BOEING JOINT PROJECT OFFICE,JHFZTG8ZC9V2,usaspending,2017-01-01,0,0
499747984.62,CONT_AWD_DAAH0102CR190_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+,35,0,0,DAAH0102CR190,,2031-12-03,2026-01-21,True,False,,,,,,,JVYS,SH2QXKRSD8M8,usaspending,2002-06-17,0,0
498061225.0,CONT_AWD_N0002409C2303_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+,35,0,0,N0002409C2303,FY09 LCS RECURRING CONSTRUCTION,2013-03-31,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,MJENSFHZJP11,usaspending,2009-03-23,0,0
497680916.4,CONT_AWD_B001_9700_SP060009D0500_9700,Department of Defense,Defense Logistics Agency,DoD; $100M+,35,0,0,B001,"AS STATED ON THE AWARD ENTRY, THIS REQUIREMENT IS FOR JA1 FOR USE BY U.S. AND COALITION FORCES OPERATING IN KUWAIT AND IRAQ.",2010-06-30,2026-01-21,True,False,,,,,,,KUWAIT PETROLEUM CORPORATION,ZVWVT75MM888,usaspending,2009-07-01,0,0
496090358.88,CONT_AWD_DABK0303C0018_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+,35,0,0,DABK0303C0018,"200312!000945!2100!BK03  !ACA, FORT BENNING               !DABK0303C0018  !A!N! !Y!                   !20030718!20130630!083957956!083957956!083957956!N!LABOR, GEORGIA DEPARTMENT OF  !5238 ROYAL WOODS PKWY STE !TUCKER              !GA!30084!30760!215!13!FORT BENNING        !MUSCOGEE              !GEORGIA   !+000004805892!N!N!000278197304!S203!FOOD SERVICES                                     !S1 !SERVICES                      !1000!NOT DISCERNABLE OR CLASSIFIED !722310!E! !3! ! ! ! ! !99990909!B",2016-07-31,2026-01-21,True,False,,,,,,,GEORGIA VOCATIONAL REHABILITATION AGENCY,DLM1KL6LJ5M9,usaspending,2003-07-18,0,0
495583991.67,CONT_AWD_W52P1J05C0036_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $100M+,35,0,0,W52P1J05C0036,,2013-11-22,2026-01-21,True,False,,,,,,,"DSE, INC.",TNPZNL1R9W17,usaspending,2005-04-29,0,0
495580376.99,CONT_AWD_B001_9700_SP060011D0520_9700,Department of Defense,Defense Logistics Agency,DoD; $100M+,35,0,0,B001,"25,493,000 USG OF F76, FOB ORIGIN TANKER EX CHERRY POINT, WA 105,334,000 USG OF JP8, FOB ORIGIN TANKER EX CHERRY POINT, WA",2012-06-29,2026-01-21,True,False,,,,,,,BP WEST COAST PRODUCTS LLC,DK56VFNQXPM6,usaspending,2011-09-30,0,0
495333880.88,CONT_AWD_FA255008C8011_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $100M+,35,0,0,FA255008C8011,MISSION SUPPORT FOR NETWORK AND SPACE OPERATIONS AND MAINTENANCE,2016-11-21,2026-01-21,True,False,,,,,,,PERATON INC.,ENNHFPHSDEX4,usaspending,2008-01-11,0,0
495185497.82,CONT_AWD_W58RGZ13C0010_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $100M+,35,0,0,W58RGZ13C0010,CONTRACTOR LOGISTIC SUPPORT FOR HUNTER FY13,2019-09-30,2026-01-21,True,False,,,,,,,NORTHROP GRUMMAN SYSTEMS CORPORATION,WNFAAJU8F1X1,usaspending,2012-10-30,0,0
494671675.22,CONT_AWD_0031_9700_F3365702D0009_9700,Department of Defense,Department of the Air Force,DoD; $100M+,35,0,0,0031,"SPIRAL 3A, PHASES C-D, DEVELOPMENT INTEGRATION & TEST",2011-12-31,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,usaspending,2006-12-22,0,0
493446477.77,CONT_AWD_0020_9700_W9113M07D0007_9700,Department of Defense,Department of the Army,DoD; $100M+,35,0,0,0020,CNTPO SUPPORT - BASE YEAR,2014-12-31,2026-01-21,True,False,,,,,,,NORTHROP GRUMMAN SYSTEMS CORPORATION,NTWLQLLJ63D5,usaspending,2008-09-26,0,0
