hts10,description_long,description_short,minyear,maxyear,mincid,maxcid,quantity_1,quantity_2,sitc,end_use_import,end_use_export,ag_code,sic,naics,hitech,flow
8429.52.1010,"BACKHOES, SHOVELS, CLAMSHELLS AND DRAGLINES WITH A 360 DEGREE REVOLVING SUPERSTRUCTURE, CRAWLER MOUNTED, HYDRAULIC, NEW","EXCAVATORS WITH 360  REVOL SUPSTR,CRAWL MT,HYD,NEW",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72322,21030,21030,1,3531,333120,00,Both
8429.52.1020,"BACKHOES, SHOVELS, CLAMSHELLS AND DRAGLINES WITH A 360 DEGREE REVOLVING SUPERSTRUCTURE, CRAWLER MOUNTED, EXCEPT HYDRAULIC, NEW","EXCAVATORS WITH 360 REVOL SUPSTR,CRWL MT,EX HY,NEW",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72322,21030,21030,1,3531,333120,00,Both
8429.52.1030,"BACKHOES, SHOVELS, CLAMSHELLS AND DRAGLINES WITH A 360 DEGREE REVOLVING SUPERSTRUCTURE, HYDRAULIC, EXCEPT CRAWLER MOUNTED, NEW","EXCAVAT WITH 360 REVOL SUPSTR,HYD,EXC CRAWL MT,NEW",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72322,21030,21030,1,3531,333120,00,Both
8429.52.1040,"BACKHOES, SHOVELS, CLAMSHELLS AND DRAGLINES WITH A 360 DEGREE REVOLVING SUPERSTRUCTURE, EXCEPT HYDRAULIC, EXCEPT CRAWLER MOUNTED, NEW","EXCAVAT WITH 360 REVOL SUPSTR,EXC HYD&CRAWL MT,NEW",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72322,21030,21030,1,3531,333120,00,Both
8429.52.1050,"BACKHOES, SHOVELS, CLAMSHELLS AND DRAGLINES WITH A 360 DEGREE REVOLVING SUPERSTRUCTURE, USED OR REBULT",NA,1989,2019,1993-07-01,2019-03-01,Mixed,NA,72322,21030,21030,1,9200,Mixed,00,Both
8429.52.5010,"MECHANICAL SHOVELS, EXCAVATORS AND SHOVEL LOADERS WITH A 360 DEGREE RVOLVING SUPERSTRUCTURE, NEW, NESOI","MECH SHVL,EXCAVAT,SHVL LOAD,360 REVOL STUR,NEW",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72322,21030,21030,1,3531,333120,00,Both
8429.52.5090,"MECHANICAL SHOVELS, EXCAVATORS AND SHOVEL LOADERS WITH A 360 DEGREE RVOLVING SUPERSTRUCTURE, USED OR REBUILT","MECH SHVL EXCAVAT,SHVL LOAD,360 REVOL STUR,USED",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72322,21030,21030,1,9200,Mixed,00,Both
8429.59.1030,"BACKHOES, NEW, EXCEPT 360 DEGREE REVOLVING SUPERSTRUCTURE","BACKHOES, NEW, EXC 360 REVOLVING SUPERSTRUCTURE",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72329,21030,21030,1,3531,333120,00,Both
8429.59.1060,"SHOVELS, CLAMSHELLS AND DRAGLINES, NEW, EXCEPT 360 DEGREE REVOLVING SUPERSTRUCTURES","SHOVL,CLMSHL&DRAGLINE,NEW,EXC 360  REVOL SUPERSTRU",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72329,21030,21030,1,3531,333120,00,Both
8429.59.1090,NA,USED OR REBUILT EXCAVATING MACHINES,1989,2019,1993-07-01,2019-03-01,Mixed,NA,72329,21030,21030,1,9200,Mixed,00,Both
8429.59.5020,"LADDER TYPE DITCHERS AND TRENCHERS, NEW","LADDER TYPE DITCHERS AND TRENCHERS, NEW",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72329,21030,21030,1,3531,333120,00,Both
8429.59.5040,"DITCHERS AND TRENCHERS, EXCEPT LADDER TYPE, NEW","DITCHERS AND TRENCHERS, EXCEPT LADDER TYPE, NEW",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72329,21030,21030,1,3531,333120,00,Both
8429.59.5060,"MECHANICAL SHOVELS, EXCAVATORS AND SHOVEL LOADERS, EXCEPT 360 DEGREE REVOLING SUPERSTRUCTURES, NEW, NESOI","MECH SHVL,EXCAVAT,SHVL LOAD,EXC 360 REVOL STUR,NEW",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72329,21030,21030,1,3531,333120,00,Both
8429.59.5080,"MECHANICAL SHOVELS, EXCAVATORS AND SHOVEL LOADERS, EXCEPT 360 DEGREE REVOLING SUPERSTRUCTURES USED OR REBUILT, NESOI","MECH SHVL,EXCAVAT,SHV LOAD,EX360 REVOL STUR,USED",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72329,21030,21030,1,9200,Mixed,00,Both
8430.10.0000,PILE-DRIVERS AND PILE-EXTRACTORS,PILE-DRIVERS AND PILE-EXTRACTORS,1989,2019,1993-07-01,2019-03-01,Mixed,NA,72341,21030,21030,1,3531,333120,00,Both
8430.20.0030,"SNOWBLOWERS, ATTACHMENT TYPE","SNOWBLOWERS, ATTACHMENT TYPE",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72342,21030,21030,1,Mixed,Mixed,00,Both
8430.20.0060,"SNOWBLOWERS, EXCEPT ATTACHMENT TYPE","SNOWBLOWERS, EXCEPT ATTACHMENT TYPE",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72342,21030,21030,1,Mixed,Mixed,00,Both
8430.20.0090,SNOWPLOWS,SNOWPLOWS,1989,2019,1993-07-01,2019-03-01,Mixed,NA,72342,21030,21030,1,Mixed,333120,00,Both
8430.31.0000,"COAL OR ROCK CUTTERS AND TUNNELING MACHINERY, SELF-PROPELLED","COAL OR ROCK CUTTERS & TUNNEL MACH, SELF-PROPELLED",1989,2019,1994-07-01,2019-03-01,Mixed,NA,72335,NA,21010,1,3532,333131,00,Export
8430.31.0040,"ROCK BREAKING MACHINES, SELF-PROPELLED","ROCK BREAKING MACHINES, SELF-PROPELLED",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72335,21010,NA,1,3532,333131,00,Import
8430.31.0080,"COAL CUTTERS AND TUNNELING MACHINERY, SELF-PROPELLED","COAL CUTTERS AND TUNNELING MACHINERY, SELF-PROPELL",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72335,21010,NA,1,3532,333131,00,Import
8430.39.0000,"COAL OR ROCK CUTTERS AND TUNNELING MACHINERY, OTHER THAN SELF-PROPELLED","COAL OR ROCK CUTTERS & TUNNEL MACH, NESOI",1989,2019,1994-07-01,2019-03-01,Mixed,NA,72343,NA,21010,1,3532,333131,00,Export
8430.39.0040,"ROCK BREAKING MACHINES, EXCEPT SELF-PROPELLED","ROCK BREAKING MACHINES, EXCEPT SELF-PROPELLED",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72343,21010,NA,1,3532,333131,00,Import
8430.39.0080,"COAL CUTTERS AND TUNNELING MACHINERY, EXCEPT SELF-PROPELLED","COAL CUTTERS AND TUNNELING MACH, EXC SELF-PROPELLE",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72343,21010,NA,1,3532,333131,00,Import
8430.41.0000,"BORING OR SINKING MACHINERY, SELF-PROPELLED","BORING OR SINKING MACHINERY, SELF-PROPELLED",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72337,21010,21010,1,3532,333131,00,Both
8430.49.4000,OFFSHORE OIL AND NATURAL GAS DRILLING AND PRODUCTION PLATFORMS,OFFSHORE OIL AND NATURAL GAS DRILL & PROD PLATFORM,1989,2019,1993-07-01,2019-03-01,Mixed,NA,72344,21000,21000,1,3533,Mixed,00,Both
8430.49.8010,"BORING OR SINKING MACHINERY, ROTARY, FOR OIL WELL AND GAS FIELD DRILLING","BOR,SINK MACH,ROTARY,OIL WELL & GAS FIELD DRILLING",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72344,21000,21000,1,3533,333132,00,Both
8430.49.8020,"BORING OR SINKING MACHINERY FOR OIL WELL AND GAS FIELD DRILLING, NESOI","BOR OR SINK MACH FOR OIL WELL & GAS FLD DRIL,NESOI",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72344,21000,21000,1,3533,333132,00,Both
8430.49.8030,"BORING OR SINKING MACHINERY, ROTARY, FOR WATER WELL DRILLING","BOR OR SINK MACH, MACH, ROTARY, WATER WELL DRILLIN",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72344,21030,21030,1,3531,333120,00,Both
8430.49.8040,"BORING OR SINKING MACHINERY FOR WATER WELL DRILLING, NESOI","BOR OR SINK MACH FOR WATER WELL DRILLING, NESOI",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72344,21030,21030,1,3531,333120,00,Both
8430.49.8050,"BORING OR SINKING MACHINERY, NESOI","BORING OR SINKING MACHINERY, NESOI",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72344,21030,21030,1,3532,333131,00,Both
8430.50.0000,"MOVING, GRADING, LEVELING, SCRAPING, EXCAVATING, EXTRACTING MACHINERY FOR EARTH, MINERALS OR ORES, SELF-PROPELLED, NESOI","MOVE,GRADE,LEVEL,SCRAP,EXCAVAT,SELF-PRPLD, NESOI",1989,2019,1994-07-01,2019-03-01,Mixed,NA,72339,NA,21030,1,3531,333120,00,Export
8430.50.1000,"PEAT EXCAVATORS, SELF-PROPELLED","PEAT EXCAVATORS, SELF-PROPELLED",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72339,21010,NA,1,3531,333120,00,Import
8430.50.5000,"MOVING, GRADING, LEVELING, SCRAPING, EXCAVATING, EXTRACTING MACHINERY FOR EARTH, MINERALS OR ORES, SELF-PROPELLED, NESOI",NA,1989,2019,1993-07-01,2019-03-01,Mixed,NA,72339,21010,NA,1,3531,333120,00,Import
8430.61.0000,"TAMPING OR COMPACTING MACHINERY, NOT SELF-PROPELLED","TAMPING OR COMPACTING MACHINERY,NOT SELF-PROPELLED",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72345,21030,21030,1,3531,333120,00,Both
8430.62.0000,"SCRAPERS, NOT SELF-PROPELLED","SCRAPERS, NOT SELF-PROPELLED",1989,2001,1993-07-01,2002-02-01,Mixed,NA,72346,21030,21030,1,3531,333120,00,Both
8430.69.0000,"MOVING, GRADING, LEVELING, SCRAPING, EXCAVATING, EXTRACTING MACHINERY FOR EARTH, MINERALS OR ORES, NOT SELF-PROPELLED, NESOI","MOVE,GRADE,LEVEL,SCRAP,EXCAVAT,EXTRACT MACH, NESOI",1989,2001,1993-07-01,2002-02-01,Mixed,NA,72347,21030,21030,1,3531,333120,00,Both
8430.69.0100,"MOVING,GRADING,LEVELING,SCRAPING,EXCAVATING,EXTRACTING MACHINERY FOR EARTH,MINERALS OR ORES,NOT SELF-PROPELLED,NESOI","MOVE,GRADE,LEVEL,SCRAP,EXCAVAT,EXTRACT MACH, NESOI",2002,2019,2003-02-01,2019-03-01,Mixed,NA,72347,21030,21030,1,NA,333120,00,Both
8431.10.0010,NA,"PTS,PULY TKLE & HOISTS EXC SKIP OR FOR RAISING VEH",1989,2019,1993-07-01,2019-03-01,Mixed,NA,74491,21170,21170,1,3536,333923,00,Both
8431.10.0090,"PARTS OF WINCHES, CAPSTANS AND JACKS","PARTS OF WINCHES, CAPSTANS AND JACKS",1989,2019,1993-07-01,2019-03-01,Mixed,NA,74491,21170,21170,1,3531,333120,00,Both
8431.20.0000,PARTS OF FORK-LIFT TRUCKS AND OTHER WORKS TRUCKS FITTED WITH LIFTING OR HANDLING EQUIPMENT,PTS OF FRK LFT TRKS & WORKS TRKS WITH LIFT OR HNDL,1989,2019,1993-07-01,2019-03-01,Mixed,NA,74492,21170,21170,1,3537,333924,00,Both
8431.31.0000,"PARTS OF PASSENGER OR FREIGHT ELEVATORS OTHER THAN CONTINUOUS ACTION, SKIP HOISTS OR ESCALATORS","PARTS OF ELEVATORS, EXC CONT ACTION,SK HOIST,ESCAL",1989,1989,1994-07-01,1994-07-01,Mixed,NA,74493,NA,21170,1,3536,NA,NA,Export
8431.31.0010,PARTS OF ESCALATORS AND ELEVATORS FOR PASSENGERS OR FREIGHT OTHER THAN CONTINUOUS ACTION,"PTS OF ESCALAT & ELEVAT,PASS OR FRIGHT EXC CON ACT",1989,1989,1993-07-01,1993-07-01,Mixed,NA,74493,21170,NA,1,3534,NA,NA,Import
8431.31.0020,PARTS OF SKIP HOISTS,PARTS OF SKIP HOISTS,1990,2019,1994-07-01,2019-03-01,Mixed,NA,74493,21170,21170,1,3534,Mixed,00,Both
8431.31.0040,NA,PARTS OF ESCALATORS,1990,2019,1994-07-01,2019-03-01,Mixed,NA,74493,21170,21170,1,3534,333921,00,Both
8431.31.0060,NA,"PARTS OF ELEVATORS, EXC CONT ACTION,SK HOIST,ESCAL",1990,2019,1994-07-01,2019-03-01,Mixed,NA,74493,21170,21170,1,3534,333921,00,Both
8431.31.0090,PARTS OF SKIP HOIST,PARTS OF SKIP HOIST,1989,1989,1993-07-01,1993-07-01,Mixed,NA,74493,21170,NA,1,3536,NA,NA,Import
8431.39.0010,NA,NA,1989,2019,1993-07-01,2019-03-01,Mixed,NA,74494,21170,21170,1,3535,333922,00,Both
8431.39.0050,NA,PARTS OF OIL AND GAS FIELD MACHINERY,1989,2019,1993-07-01,2019-03-01,Mixed,NA,74494,21000,21000,1,3533,333132,00,Both
8431.39.0070,NA,NA,1990,2019,1994-07-01,2019-03-01,Mixed,NA,74494,21170,NA,1,3531,333120,00,Import
8431.39.0080,NA,NA,1990,2019,1994-07-01,2019-03-01,Mixed,NA,74494,21170,NA,1,3531,333120,00,Import
8431.39.0090,"PARTS OF LIFTING, HANDLING, LOADING OR UNLOADING MACHINERY OF HEADING 8428, NESOI","PTS OF LFT,HANDL,LOAD OR UNLOAD MACH HEAD8428NESOI",1989,2019,1993-07-01,2019-03-01,Mixed,NA,74494,21030,Mixed,1,3531,333120,00,Both
8431.39.4000,"PARTS OF AUTOMATED MACHINES FOR TRANSPORT, HANDLING & STORAGE OF SEMICONDUCTOR WAFERS, WAFER CASSETTES, WAFER BOXES & OTHER MATERIAL FOR SEMICONDUCTOR",PARTS OF AUTO MACH FOR TRANSPORT OF SEMICONDUCTOR,1997,1998,2000-06-01,2000-06-01,Mixed,NA,74494,21170,NA,1,3531,333120,NA,Import
8431.39.8010,PARTS OF PNEUMATIC ELEVATORS AND CONVEYORS,PARTS OF PNEUMATIC ELEVATORS AND CONVEYORS,1998,1998,2001-06-01,2001-06-01,Mixed,NA,74494,NA,21170,1,3535,333921,NA,Export
8431.39.8015,PARTS OF ELEVATORS AND CONVEYORS,PARTS OF ELEVATORS AND CONVEYORS,1997,1998,2000-06-01,2000-06-01,Mixed,NA,74494,21170,NA,1,3535,333922,NA,Import
8431.39.8050,PARTS OF OIL AND GAS FIELD MACHINERY,PARTS OF OIL AND GAS FIELD MACHINERY,1997,1998,2000-06-01,2001-06-01,Mixed,NA,74494,21000,21000,1,3533,333132,NA,Both
8431.39.8070,PARTS OF THE WOODLAND LOG HANDLING EQUIPMENT OF STATISTICAL REPORTING NUMBER 8428.90.8006,PARTS OF WOODLAND LOG HANDLING EQUIP OF 8428908006,1997,1998,2000-06-01,2000-06-01,Mixed,NA,74494,21170,NA,1,3531,333120,NA,Import
8431.39.8085,"PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE MACHINERY OF HEADINGS 8425 TO 8430, NESOI","PARTS OF MACHINES OF HEADING 8425 TO 8430, NESOI",1997,1998,2000-06-01,2000-06-01,Mixed,NA,74494,21170,NA,1,3531,333120,NA,Import
8431.39.8090,"PARTS OF LIFTING, HANDLING, LOADING OR UNLOADING MACHINERY OF HEADING 8428, NESOI","PTS OF LFT,HANDL,LOAD,UNLOAD MACH HEAD 8428 NESOI",1998,1998,2001-06-01,2001-06-01,Mixed,NA,74494,NA,21170,1,3531,333120,NA,Export
8431.41.0020,SHOVEL ATTACHMENTS,SHOVEL ATTACHMENTS,1989,2019,1993-07-01,2019-03-01,Mixed,NA,72391,21030,21030,1,3531,333120,00,Both
8431.41.0040,CLAMSHELL (GRAPPLER) ATTACHMENTS,CLAMSHELL (GRAPPLER) ATTACHMENTS,1989,2019,1993-07-01,2019-03-01,Mixed,NA,72391,21030,21030,1,3531,333120,00,Both
8431.41.0060,DRAGLINE BUCKETS,DRAGLINE BUCKETS,1989,2019,1993-07-01,2019-03-01,Mixed,NA,72391,21030,21030,1,3531,333120,00,Both
8431.41.0080,"BUCKETS, SHOVELS, GRABS AND GRIPS, NESOI","BUCKETS, SHOVELS, GRABS AND GRIPS, NESOI",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72391,21030,21030,1,3531,333120,00,Both
8431.42.0000,BULLDOZER OR ANGLEDOZER BLADES,BULLDOZER OR ANGLEDOZER BLADES,1989,2019,1993-07-01,2019-03-01,Mixed,NA,72392,21030,21030,1,3531,333120,00,Both
8431.43.4000,NA,PTS OF OFFSHORE DRILLING AND PRODUCTION PLATFORMS,1989,2019,1993-07-01,2019-03-01,Mixed,NA,72393,21000,21000,1,3533,333132,00,Both
8431.43.8010,NA,"PTS OF OIL & GAS FIELD MACH,NESOI,OF SUBHD 8430.49",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72393,21000,21000,1,3533,333132,00,Both
8431.43.8020,"PARTS OF OIL AND GAS FIELD MACHINERY FOUND IN 8430.31 AND 8430.49, TOOL JOINTS, WHETHER OR NOT FORGED","PRTS OIL/ GAS MACH.;BORING/ SINKING, TOOL JOINTS",2001,2019,2002-02-01,2019-03-01,Mixed,NA,72393,21000,NA,1,3533,333132,00,Import
8431.43.8040,"PARTS OF OIL AND GAS FIELD MACHINERY FOUND IN 8430.31 AND 8430.49, DRILL PIPE FITTED WITH TOOL JOINTS","PRTS OIL/GAS MACH.;BORING/SINKING,DRL PIPE W/TL JT",2001,2019,2002-02-01,2019-03-01,Mixed,NA,72393,21000,NA,1,3533,333132,00,Import
8431.43.8060,PARTS OF OIL AND GAS FIELD MACHINERY FOUND IN 8430.31 AND 8430.49; NESOI,PRTS OF OIL/ GAS FIELD MACH.;BORING/SINKING; NESOI,2001,2019,2002-02-01,2019-03-01,Mixed,NA,72393,21000,NA,1,3533,333132,00,Import
8431.43.8090,"PARTS OF BORING OR SINKING MACHINERY OF SUBHEADING 8430.41 OR 8430.49,NESOI",NA,1989,2019,1993-07-01,2019-03-01,Mixed,NA,72393,21030,21030,1,3531,333120,00,Both
8431.49.1010,"PARTS OF OVERHEAD TRAVELING CRANES ON FIXED SUPPORT, TRANSPORTER CRANES, GANTRY CRANES, BRIDGE CRANES AND PORTAL OR PEDESTAL JIB CRANES","PTS OF OVHEAD TRAVL,TRANSPT,GATRY,BRDGE,JIB CRANES",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72399,21170,21170,1,3531,333120,00,Both
8431.49.1060,"PARTS OF MOBILE LIFTING FRAMES, STRADDLE CARRIERS AND WORKS TRUCKS FITTED WITH A CRANE","PTS OF MOBIL LFT FRME,STRAD CARR & WRKS TRKS/CRANE",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72399,21170,21170,1,Mixed,333924,00,Both
8431.49.1090,PARTS OF MACHINERY OF HEADING 8426 NESOI,PARTS OF MACHINERY OF HEADING 8426 NESOI,1989,2019,1993-07-01,2019-03-01,Mixed,NA,72399,21170,21170,1,3531,333120,00,Both
8431.49.9005,BACKHOE ATTACHMENTS FOR MOUNTING ON MACHINERY,BACKHOE ATTACHMENTS FOR MOUNTING ON MACHINERY,1989,2019,1993-07-01,2019-03-01,Mixed,NA,72399,21030,21030,1,3531,333120,00,Both
8431.49.9010,FRONT-END LOADER ATTACHMENTS FOR MOUNTING ON MACHINERY,FRONT-END LOADER ATTACHMENTS FOR MOUNTING ON MACH,1989,2019,1993-07-01,2019-03-01,Mixed,NA,72399,21030,21030,1,3531,333120,00,Both
8431.49.9015,RIPPERS AND ROOTERS FOR MOUNTING ON MACHINERY,RIPPERS AND ROOTERS FOR MOUNTING ON MACHINERY,1989,2019,1993-07-01,2019-03-01,Mixed,NA,72399,21030,21030,1,3531,333120,00,Both
8431.49.9020,"ATTACHMENTS FOR MOUNTING ON MACHINERY OF HEADING 8426, 8429 OR 8430, NESOI","ATTACH FOR MOUNT ON MAC OF HEAD8426,8429,8430NESOI",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72399,21030,21030,1,3531,333120,00,Both
8431.49.9025,CAST AXLE HOUSINGS FOR COAL OR ROCK CUTTERS AND TUNNELING MACHINERY,CAST AXLE HOUSING FR COAL OR ROCK CUT & TUNNEL MAC,1989,2019,1993-07-01,2019-03-01,Mixed,NA,72399,21010,NA,1,3532,333131,00,Import
8431.49.9027,PARTS OF COAL OR ROCK CUTTERS AND TUNNELING MACHINERY,PARTS OF COAL OR ROCK CUTTERS & TUNNELING MACH,1989,2019,1994-07-01,2019-03-01,Mixed,NA,72399,NA,21010,1,3532,333131,00,Export
8431.49.9030,"PARTS OF COAL OR ROCK CUTTERS AND TUNNELING MACHINERY, EXCEPT CAST AXLE HOUSINGS","PTS,COAL,ROCK CUT & TUNEL MAC,EXC CAST AXLE HOUSIN",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72399,21010,NA,1,3532,333131,00,Import
8431.49.9035,"CAST AXLE HOUSINGS FOR BACKHOES, SHOVELS, CLAMSHELLS AND DRAGLINES","CAST AXLE HOUSIN FR BCKHOE,SHOVL,CLAMSHEL,DRAGLINE",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72399,21030,NA,1,3531,333120,00,Import
8431.49.9036,"ROAD WHEELS  OF BACKHOES, SHOVELS, CLAMSHELLS AND DRAGLINE, EXCEPT CAST AXLE HOUSINGS","RD WHL OF BCKHE,SHOV,CLMSL,DRGLN,EX CST AXLE HOUSN",2014,2019,2017-06-01,2019-03-01,Mixed,NA,72399,21030,NA,1,NA,333120,00,Import
8431.49.9037,"PARTS OF BACKHOES, SHOVELS, CLAMSHELLS AND DRAGLINES","PARTS OF BACKHOES,SHOVELS,CLAMSHELLS AND DRAGLINES",1989,2019,1994-07-01,2019-03-01,Mixed,NA,72399,NA,21030,1,3531,333120,00,Export
8431.49.9038,"WHEEL AND TIRE ASSEMBLIES OF BACKHOES, SHOVELS, CLAMSHELLS AND DRAGLINES, EXCEPT CAST AXLE HOUSINGS","WH TR ASSB OF BCKH,SHOV,CLMSL,DRGLN,EX CST AX HOUS",2014,2019,2017-06-01,2019-03-01,Mixed,NA,72399,21030,NA,1,NA,333120,00,Import
8431.49.9040,"PARTS OF BACKHOES, SHOVELS, CLAMSHELLS AND DRAGLINES, EXCEPT CAST AXLE HOUSINGS","PTS,BCKHOE,SHOVL,CLMSHL,DRGLINE,EX CST AXLE HOUSIN",1989,2014,1993-07-01,2017-06-01,Mixed,NA,72399,21030,NA,1,3531,333120,00,Import
8431.49.9044,"PARTS OF BACKHOES, SHOVELS, CLAMSHELLS AND DRAGLINES, EXCEPT CAST AXLE HOUSINGS","PTS,BCKHOE,SHOVL,CLMSHL,DRGLINE,EX CST AXLE HOUSIN",2014,2019,2017-06-01,2019-03-01,Mixed,NA,72399,21030,NA,1,NA,333120,00,Import
8431.49.9045,NA,SCRAPER BOWLS FOR SCRAPERS,1989,2019,1993-07-01,2019-03-01,Mixed,NA,72399,21030,21030,1,3531,333120,00,Both
8431.49.9050,TRACK LINKS,TRACK LINKS,1989,2019,1993-07-01,2019-03-01,Mixed,NA,72399,21030,NA,1,3531,333120,00,Import
8431.49.9055,"CAST AXLE HOUSINGS FOR MACHINERY OF HEADING 8426, 8429 OR 8430, NESOI","CAST AXLE HOUSIN FR MAC,HEAD 8426,8429,8430,NESOI",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72399,21030,NA,1,3531,333120,00,Import
8431.49.9057,"PARTS, NESOI, OF MACHINERY OF HEADING 8429 OR 8430","PARTS, NESOI, OF MACHINERY OF HEADING 8429 OR 8430",1989,2019,1994-07-01,2019-03-01,Mixed,NA,72399,NA,21030,1,3531,333120,00,Export
8431.49.9060,"PARTS OF MACHINERY OF HEADING 8426, 8429 OR 8430, NESOI","PARTS OF MACH OF HEADING 8426,8429 OR 8430, NESOI",1989,2008,1993-07-01,2009-02-01,Mixed,NA,72399,21030,NA,1,3531,333120,00,Import
8431.49.9081,"STEEL FORGINGS FOR MACHINERY OF HEADING 8426, 8429 OR 8430","STEEL FORGINGS FOR MACH OF HEAD 8426,8429 OR 8430",2009,2019,2010-04-01,2019-03-01,Mixed,NA,72399,21030,NA,1,NA,333120,00,Import
8431.49.9084,ROAD WHEELS OF MACHINES OF HEADING 8426. 8429 OR 8430,"ROAD WHEELS OF MACH OF HEAD 8426, 8429 OR 8430",2014,2019,2017-06-01,2019-03-01,Mixed,NA,72399,21030,NA,1,NA,333120,00,Import
8431.49.9085,"PARTS OF MACHINERY OF HEADING 8426, 8429 OR 8430, NESOI","PARTS OF MACH OF HEADING 8426, 8429 OR 8430, NESOI",2009,2014,2010-04-01,2017-06-01,Mixed,NA,72399,21030,NA,1,NA,333120,00,Import
8431.49.9090,"WHEEL AND TIRE ASSEMBLIES OF MACHINERY OF HEADING 8426, 8429 OR 8430","WHL/TIRE ASSB OF MACH HEADG 8426, 8429 OR 8430",2014,2019,2017-06-01,2019-03-01,Mixed,NA,72399,21030,NA,1,NA,333120,00,Import
8431.49.9095,"PARTS OF MACHINERY OF HEADING 8426, 8429 OR 8430, NESOI","PARTS OF MACH OF HEADING 8426, 8429 OR 8430, NESOI",2014,2019,2017-06-01,2019-03-01,Mixed,NA,72399,21030,NA,1,NA,333120,00,Import
8432.10.0020,MOLDBOARD PLOWS EXCEPT LISTERS,MOLDBOARD PLOWS EXCEPT LISTERS,1989,2019,1993-07-01,2019-03-01,Mixed,NA,72111,21200,21200,1,3523,333111,00,Both
8432.10.0040,DISC PLOWS,DISC PLOWS,1989,2019,1993-07-01,2019-03-01,Mixed,NA,72111,21200,21200,1,3523,333111,00,Both
8432.10.0060,"PLOWS, NESOI","PLOWS, NESOI",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72111,21200,21200,1,3523,333111,00,Both
8432.21.0000,DISC HARROWS,DISC HARROWS,1989,2019,1993-07-01,2019-03-01,Mixed,NA,72113,21200,21200,1,3523,333111,00,Both
8432.29.0040,"CULTIVATORS, TRACTOR DRAWN OR FOR TRACTOR MOUNTING","CULTIVATORS, TRACTOR DRAWN OR FOR TRACTOR MOUNTING",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72113,21200,21200,1,3523,333111,00,Both
8432.29.0060,WALK BEHIND ROTARY TILLERS,WALK BEHIND ROTARY TILLERS,1989,2019,1993-07-01,2019-03-01,Mixed,NA,72113,21200,21200,1,Mixed,333111,00,Both
8432.29.0080,"CULTIVATORS, WEEDERS AND HOES, NESOI","CULTIVATORS, WEEDERS AND HOES, NESOI",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72113,21200,21200,1,3523,333111,00,Both
8432.29.0090,"HARROWS AND SCARIFIERS, NESOI","HARROWS AND SCARIFIERS, NESOI",1989,2019,1993-07-01,2019-03-01,Mixed,NA,72113,21200,21200,1,3523,333111,00,Both
8432.30.0010,PLANTERS AND TRANSPLANTERS,PLANTERS AND TRANSPLANTERS,1989,2016,1993-07-01,2018-06-01,Mixed,NA,72112,21200,21200,1,3523,333111,00,Both
8432.30.0090,SEEDERS,SEEDERS,1989,2016,1993-07-01,2018-06-01,Mixed,NA,72112,21200,21200,1,3523,333111,00,Both
8432.31.0010,NO-TILL PLANTERS AND TRANSPLANTERS,NO-TILL PLANTERS AND TRANSPLANTERS,2017,2019,2018-06-01,2019-03-01,Mixed,NA,72112,21200,21200,1,NA,333111,00,Both
8432.31.0090,NO-TILL DIRECT SEEDERS,NO-TILL DIRECT SEEDERS,2017,2019,2018-06-01,2019-03-01,Mixed,NA,72112,21200,21200,1,NA,333111,00,Both
