Record_Type,Date,Client,Job_ID,Job_Title,Candidate,Status,Recruiter,Salesperson,Department,Contact_Name,Notes
Job,04/30/2025,,#8407,Electrical Engineer,,,,,,,
Job,04/30/2025,,#8407,Electrical Engineer,,,,,,,
Job,06/05/2025,,#8513,All Source Intel Analyst,,,,,,,
Job,06/10/2025,,#8878,FSE,,,,,,,
Job,06/17/2025,,#8251,Windows Systems Administrator,,,,,,,
Job,07/01/2025,,#8575,INFOSEC,,,,,,,
Job,08/04/2025,,#8680,ESL Systems Engineer,,,,,,,
Job,08/05/2025,,#8878,FSE,,,,,,,
Job,08/28/2025,,#8529,Systems Engineer,,,,,,,
Job,09/23/2025,,#8513,All Source Intel Analyst,,,,,,,
Job,10/03/2025,,#8878,FSE,,,,,,,
Job,10/06/2025,,#8251,Windows Systems Administrator,,,,,,,
Job,10/10/2025,,#9213,Full Stack Developer,,,,,,,
Job,10/20/2025,,#9173,ISSO,,,,,,,
Job,10/23/2025,,#8513,All Source Intel Analyst,,,,,,,
Job,10/30/2025,,#9213,Full Stack Developer,,,,,,,
Job,10/30/2025,,#8407,Electrical Engineer,,,,,,,
Job,11/12/2025,,#8557,community engagement specialist,,,,,,,
Job,12/04/2025,,#9194,Systems Engineer,,,,,,,
Job,01/05/2026,,#9194,Systems Engineer,,,,,,,
Job,01/26/2026,,#9192,SSR,,,,,,,
Job,01/16/2025,,#8596,Policy Analyst,,Open,,,,,
Job,03/24/2025,,#8756,MBSE,,Open,,,,,
Job,04/14/2025,,#8809,Systems Engineer,,Open,,,,,
Job,04/17/2025,,#8822,Systems Engineer,,Open,,,,,
Job,04/24/2025,,#8842,System Administrator,,Open,,,,,
Job,07/21/2025,,#9067,Systems Engineer,,Open,,,,,
Job,09/03/2025,,#9157,Software Engineer,,Open,,,,,
Job,09/09/2025,,#9172,Software Engineer,,Open,,,,,
Job,09/10/2025,,#9178,Help Desk,,Open,,,,,
Job,09/17/2025,,#9192,SSR,,Open,,,,,
Job,09/18/2025,,#9196,Model Based System Engineer,,Open,,,,,
Job,09/18/2025,,#9197,Devops Engineer,,Open,,,,,
Job,10/13/2025,,#9238,Cyber Analyst,,Open,,,,,
Job,10/30/2025,,#9284,Software Engineer,,Open,,,,,
Job,01/07/2026,,#9364,Sys Admin,,Open,,,,,
Job,10/14/2025,,#9194,Systems Engineer,,,,,,,
Job,01/07/2025,,#8557,community engagement specialist,,,,,,,
Job,01/22/2025,,#8575,INFOSEC,,,,,,,
Job,01/26/2025,,#8376,Devops Engineer,,,,,,,
Job,02/25/2025,,#8513,All Source Intel Analyst,,,,,,,
Job,02/25/2025,,#8513,All Source Intel Analyst,,,,,,,
Job,04/30/2025,,#8407,Electrical Engineer,,,,,,,
Job,04/30/2025,,#8407,Electrical Engineer,,,,,,,
Job,06/05/2025,,#8513,All Source Intel Analyst,,,,,,,
Job,06/10/2025,,#8878,FSE,,,,,,,
Job,06/17/2025,,#8251,Windows Systems Administrator,,,,,,,
Job,07/01/2025,,#8575,INFOSEC,,,,,,,
Job,08/04/2025,,#8680,ESL Systems Engineer,,,,,,,
Job,08/05/2025,,#8878,FSE,,,,,,,
Job,08/28/2025,,#8529,Systems Engineer,,,,,,,
Job,09/23/2025,,#8513,All Source Intel Analyst,,,,,,,
Job,10/03/2025,,#8878,FSE,,,,,,,
Job,10/06/2025,,#8251,Windows Systems Administrator,,,,,,,
Job,10/10/2025,,#9213,Full Stack Developer,,,,,,,
Job,10/20/2025,,#9173,ISSO,,,,,,,
Job,10/23/2025,,#8513,All Source Intel Analyst,,,,,,,
Job,10/30/2025,,#9213,Full Stack Developer,,,,,,,
Job,10/30/2025,,#8407,Electrical Engineer,,,,,,,
Job,11/12/2025,,#8557,community engagement specialist,,,,,,,
Job,12/04/2025,,#9194,Systems Engineer,,,,,,,
Job,01/05/2026,,#9194,Systems Engineer,,,,,,,
Job,01/26/2026,,#9192,SSR,,,,,,,
Job,09/06/2024,,#8322,Datacenter Technician,,,,,,,
Job,05/02/2025,,#8535,Sr Network Engineer,,,,,,,
Job,05/19/2025,SAIC,#8407,Electrical Engineer,,,,,,,
Job,09/19/2025,Northrop Grumman,#9196,Model Based System Engineer,,,,,,,
Job,10/03/2024,SAIC,#8407,Electrical Engineer,,,,,,,
Job,12/11/2024,,#8535,Sr Network Engineer,,,,,,,
Job,05/13/2025,SAIC,#8878,FSE,,,,,,,
Job,12/18/2025,Northrop Grumman,#8520,Systems Engineer,,,,,,,
Job,10/02/2025,Northrop Grumman,#9213,Full Stack Developer,,,,,,,
Job,04/14/2023,GDIT,#6627,BICES – Senior Network Engineer – TS/SCI - Norfolk,,,,,,,
Job,01/07/2025,GDIT,#8557,community engagement specialist,,Placed,,,,,
Job,10/07/2025,Northrop Grumman,#9213,Full Stack Developer,,,,,,,
Job,01/21/2025,SAIC,#8596,Policy Analyst,,,,,,,
Job,08/11/2023,GDIT,#6627,BICES – Senior Network Engineer – TS/SCI - Norfolk,,,,,,,
Job,04/25/2025,Northrop Grumman,#8842,System Administrator,,,,,,,
Job,05/15/2025,SAIC,#8878,FSE,,,,,,,
Job,03/03/2025,Northrop Grumman,#8680,ESL Systems Engineer,,Placed,,,,,
Job,05/12/2023,GDIT,#6627,BICES – Senior Network Engineer – TS/SCI - Norfolk,,,,,,,
Job,10/02/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,04/12/2023,GDIT,#6627,BICES – Senior Network Engineer – TS/SCI - Norfolk,,,,,,,
Job,01/16/2024,GDIT,#7621,Network Administrator Mid: GDIT-BICES,,,,,,,
Job,09/18/2025,Northrop Grumman,#9197,Devops Engineer,,,,,,,
Job,09/05/2025,Northrop Grumman,#9157,Software Engineer,,,,,,,
Job,09/16/2024,Northrop Grumman,#8376,Devops Engineer,,,,,,,
Job,06/11/2025,SAIC,#8878,FSE,,,,,,,
Job,01/13/2026,Northrop Grumman,#9364,Sys Admin,,,,,,,
Job,10/07/2025,Northrop Grumman,#9213,Full Stack Developer,,Placed,,,,,
Job,07/23/2025,SAIC,#8878,FSE,,,,,,,
Job,09/08/2025,Northrop Grumman,#9157,Software Engineer,,,,,,,
Job,10/30/2025,Northrop Grumman,#9284,Software Engineer,,,,,,,
Job,12/04/2025,Northrop Grumman,#8520,Systems Engineer,,,,,,,
Job,01/14/2026,Northrop Grumman,#9364,Sys Admin,,,,,,,
Job,10/07/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,08/14/2024,,#8322,Datacenter Technician,,,,,,,
Job,10/06/2025,Northrop Grumman,#9213,Full Stack Developer,,,,,,,
Job,05/28/2025,SAIC,#8575,INFOSEC,,,,,,,
Job,07/17/2024,,#8251,Windows Systems Administrator,,Placed,,,,,
Job,11/11/2025,Northrop Grumman,#9194,Systems Engineer,,Placed,,,,,
Job,03/30/2025,Northrop Grumman,#8544,Devops Engineer,,,,,,,
Job,02/10/2025,Northrop Grumman,#8513,All Source Intel Analyst,,Placed,,,,,
Job,09/09/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,05/13/2025,SAIC,#8878,FSE,,,,,,,
Job,09/24/2025,Northrop Grumman,#9173,ISSO,,Placed,,,,,
Job,05/08/2025,Northrop Grumman,#8842,System Administrator,,,,,,,
Job,04/29/2025,,#8535,Sr Network Engineer,,,,,,,
Job,05/02/2025,,#8535,Sr Network Engineer,,,,,,,
Job,06/06/2025,,#8251,Windows Systems Administrator,,,,,,,
Job,04/20/2023,GDIT,#6627,BICES – Senior Network Engineer – TS/SCI - Norfolk,,,,,,,
Job,07/31/2025,SAIC,#8878,FSE,,,,,,,
Job,09/30/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,12/09/2024,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,12/04/2024,Northrop Grumman,#8520,Systems Engineer,,,,,,,
Job,04/17/2025,,#8822,Systems Engineer,,,,,,,
Job,09/09/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,09/26/2025,SAIC,#8878,FSE,,,,,,,
Job,01/06/2026,Northrop Grumman,#8842,System Administrator,,,,,,,
Job,10/08/2024,SAIC,#8407,Electrical Engineer,,Placed,,,,,
Job,05/13/2025,SAIC,#8878,FSE,,,,,,,
Job,05/19/2025,Northrop Grumman,#8544,Devops Engineer,,,,,,,
Job,09/19/2025,Northrop Grumman,#9173,ISSO,,,,,,,
Job,09/06/2024,,#8322,Datacenter Technician,,,,,,,
Job,01/22/2025,Northrop Grumman,#8513,All Source Intel Analyst,,Placed,,,,,
Job,05/20/2025,SAIC,#8407,Electrical Engineer,,,,,,,
Job,09/09/2025,Northrop Grumman,#9173,ISSO,,,,,,,
Job,01/17/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,01/30/2024,GDIT,#7621,Network Administrator Mid: GDIT-BICES,,,,,,,
Job,09/17/2025,SAIC,#9192,SSR,,,,,,,
Job,10/21/2024,SAIC,#8407,Electrical Engineer,,,,,,,
Job,10/05/2025,Northrop Grumman,#9213,Full Stack Developer,,,,,,,
Job,08/21/2025,SAIC,#8878,FSE,,,,,,,
Job,05/07/2025,SAIC,#8575,INFOSEC,,,,,,,
Job,09/30/2025,Northrop Grumman,#9213,Full Stack Developer,,,,,,,
Job,11/24/2024,SAIC,#8521,Specialist Security Representative,,,,,,,
Job,07/17/2024,,#8251,Windows Systems Administrator,,,,,,,
Job,09/12/2024,,#8322,Datacenter Technician,,Placed,,,,,
Job,11/20/2024,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,11/07/2025,GDIT,#8557,community engagement specialist,,,,,,,
Job,07/11/2025,SAIC,#8878,FSE,,,,,,,
Job,05/05/2025,SAIC,#8575,INFOSEC,,,,,,,
Job,08/09/2024,Northrop Grumman,#8314,Network Specialist,,,,,,,
Job,09/05/2025,Northrop Grumman,#9157,Software Engineer,,,,,,,
Job,03/18/2025,Northrop Grumman,#8376,Devops Engineer,,,,,,,
Job,10/12/2025,Northrop Grumman,#9213,Full Stack Developer,,,,,,,
Job,01/15/2025,SAIC,#8575,INFOSEC,,,,,,,
Job,11/20/2024,SAIC,#8514,SCI Specialist,,,,,,,
Job,10/24/2024,,#8322,Datacenter Technician,,,,,,,
Job,10/05/2025,Northrop Grumman,#9213,Full Stack Developer,,,,,,,
Job,10/31/2025,Northrop Grumman,#9194,Systems Engineer,,Placed,,,,,
Job,10/10/2025,Northrop Grumman,#9213,Full Stack Developer,,,,,,,
Job,11/24/2024,SAIC,#8521,Specialist Security Representative,,,,,,,
Job,07/10/2025,SAIC,#8878,FSE,,Placed,,,,,
Job,09/30/2025,Northrop Grumman,#9213,Full Stack Developer,,,,,,,
Job,11/05/2025,Northrop Grumman,#9284,Software Engineer,,,,,,,
Job,12/09/2024,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,01/13/2026,Northrop Grumman,#9196,Model Based System Engineer,,,,,,,
Job,01/12/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,12/26/2024,GDIT,#8557,community engagement specialist,,,,,,,
Job,10/06/2025,Northrop Grumman,#9213,Full Stack Developer,,Placed,,,,,
Job,09/15/2025,Northrop Grumman,#9178,Help Desk,,,,,,,
Job,10/02/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,09/09/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,09/16/2025,Northrop Grumman,#9178,Help Desk,,,,,,,
Job,09/18/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,07/16/2024,,#8251,Windows Systems Administrator,,,,,,,
Job,10/03/2025,SAIC,#8878,FSE,,,,,,,
Job,10/02/2025,Northrop Grumman,#9213,Full Stack Developer,,,,,,,
Job,09/13/2024,,#8322,Datacenter Technician,,Placed,,,,,
Job,12/16/2024,,#8535,Sr Network Engineer,,,,,,,
Job,05/05/2025,SAIC,#8575,INFOSEC,,,,,,,
Job,04/09/2025,,#8535,Sr Network Engineer,,,,,,,
Job,09/23/2025,,#8251,Windows Systems Administrator,,Placed,,,,,
Job,07/11/2025,SAIC,#8878,FSE,,,,,,,
Job,08/28/2025,Northrop Grumman,#8529,Systems Engineer,,Placed,,,,,
Job,05/09/2023,GDIT,#6627,BICES – Senior Network Engineer – TS/SCI - Norfolk,,,,,,,
Job,02/11/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,10/02/2025,Northrop Grumman,#9213,Full Stack Developer,,,,,,,
Job,05/05/2025,SAIC,#8575,INFOSEC,,,,,,,
Job,12/05/2024,Northrop Grumman,#8520,Systems Engineer,,,,,,,
Job,10/03/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,10/14/2025,Northrop Grumman,#9194,Systems Engineer,,,,,,,
Job,05/14/2025,SAIC,#8878,FSE,,,,,,,
Job,09/18/2025,SAIC,#9192,SSR,,Placed,,,,,
Job,06/12/2025,Northrop Grumman,#8376,Devops Engineer,,,,,,,
Job,01/21/2026,Northrop Grumman,#9364,Sys Admin,,,,,,,
Job,05/09/2025,Northrop Grumman,#8842,System Administrator,,,,,,,
Job,01/02/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,01/14/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,10/15/2025,Northrop Grumman,#9213,Full Stack Developer,,,,,,,
Job,01/26/2025,,#8334,AV Field Engineer,,,,,,,
Job,10/01/2025,Northrop Grumman,#9213,Full Stack Developer,,,,,,,
Job,11/10/2025,GDIT,#8557,community engagement specialist,,,,,,,
Job,08/05/2024,Leidos,#8291,Firmware Engineer,,Placed,,,,,
Job,10/04/2024,SAIC,#8407,Electrical Engineer,,,,,,,
Job,10/14/2024,SAIC,#8407,Electrical Engineer,,,,,,,
Job,10/03/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,10/03/2025,Northrop Grumman,#9213,Full Stack Developer,,,,,,,
Job,10/03/2025,Northrop Grumman,#9213,Full Stack Developer,,,,,,,
Job,08/13/2024,,#8322,Datacenter Technician,,,,,,,
Job,09/17/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,09/12/2025,Northrop Grumman,#9178,Help Desk,,,,,,,
Job,01/17/2025,Northrop Grumman,#8544,Devops Engineer,,,,,,,
Job,01/26/2025,Northrop Grumman,#8376,Devops Engineer,,,,,,,
Job,01/08/2026,Northrop Grumman,#9364,Sys Admin,,,,,,,
Job,01/16/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,05/02/2025,,#8535,Sr Network Engineer,,,,,,,
Job,12/10/2024,Northrop Grumman,#8544,Devops Engineer,,Placed,,,,,
Job,01/22/2025,Northrop Grumman,#8376,Devops Engineer,,,,,,,
Job,01/14/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,11/28/2023,GDIT,#7621,Network Administrator Mid: GDIT-BICES,,,,,,,
Job,01/17/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,04/25/2025,Northrop Grumman,#8842,System Administrator,,,,,,,
Job,09/25/2025,SAIC,#8878,FSE,,,,,,,
Job,02/10/2025,GDIT,#6627,BICES – Senior Network Engineer – TS/SCI - Norfolk,,,,,,,
Job,01/13/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,05/20/2025,SAIC,#8407,Electrical Engineer,,,,,,,
Job,09/09/2025,Northrop Grumman,#9172,Software Engineer,,,,,,,
Job,04/15/2025,SAIC,#8575,INFOSEC,,,,,,,
Job,01/06/2026,Northrop Grumman,#8842,System Administrator,,,,,,,
Job,05/02/2025,SAIC,#8575,INFOSEC,,,,,,,
Job,07/22/2025,Northrop Grumman,#9067,Systems Engineer,,,,,,,
Job,10/16/2025,Northrop Grumman,#9194,Systems Engineer,,,,,,,
Job,09/26/2025,Northrop Grumman,#9178,Help Desk,,,,,,,
Job,09/22/2025,Northrop Grumman,#9196,Model Based System Engineer,,,,,,,
Job,05/22/2025,SAIC,#8878,FSE,,,,,,,
Job,07/18/2024,,#8251,Windows Systems Administrator,,,,,,,
Job,01/16/2025,SAIC,#8596,Policy Analyst,,,,,,,
Job,02/06/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,09/09/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,11/20/2024,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,12/08/2024,SAIC,#8521,Specialist Security Representative,,,,,,,
Job,10/10/2025,Northrop Grumman,#9213,Full Stack Developer,,,,,,,
Job,12/09/2024,,#8535,Sr Network Engineer,,,,,,,
Job,05/04/2023,GDIT,#6627,BICES – Senior Network Engineer – TS/SCI - Norfolk,,,,,,,
Job,10/15/2025,Northrop Grumman,#9213,Full Stack Developer,,,,,,,
Job,05/09/2025,Northrop Grumman,#8842,System Administrator,,,,,,,
Job,10/01/2025,Northrop Grumman,#9213,Full Stack Developer,,,,,,,
Job,07/29/2024,Leidos,#8291,Firmware Engineer,,,,,,,
Job,01/26/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,01/12/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,04/14/2025,SAIC,#8575,INFOSEC,,,,,,,
Job,12/04/2025,Northrop Grumman,#8520,Systems Engineer,,,,,,,
Job,11/06/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,04/21/2023,GDIT,#6627,BICES – Senior Network Engineer – TS/SCI - Norfolk,,,,,,,
Job,05/07/2025,,#8535,Sr Network Engineer,,,,,,,
Job,10/17/2025,SAIC,#8878,FSE,,,,,,,
Job,05/14/2025,Northrop Grumman,#8842,System Administrator,,,,,,,
Job,10/29/2025,Northrop Grumman,#9194,Systems Engineer,,,,,,,
Job,10/02/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,12/09/2024,,#8535,Sr Network Engineer,,,,,,,
Job,04/16/2025,,#8535,Sr Network Engineer,,,,,,,
Job,09/18/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,10/08/2024,SAIC,#8407,Electrical Engineer,,,,,,,
Job,05/20/2025,SAIC,#8407,Electrical Engineer,,,,,,,
Job,09/10/2024,,#8334,AV Field Engineer,,,,,,,
Job,09/06/2024,,#8322,Datacenter Technician,,,,,,,
Job,06/05/2025,,#8251,Windows Systems Administrator,,Placed,,,,,
Job,10/02/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,10/08/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,01/26/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,07/22/2025,Northrop Grumman,#9067,Systems Engineer,,,,,,,
Job,07/23/2025,Northrop Grumman,#9067,Systems Engineer,,,,,,,
Job,05/09/2025,Northrop Grumman,#8842,System Administrator,,,,,,,
Job,12/17/2024,,#8535,Sr Network Engineer,,,,,,,
Job,08/09/2024,Northrop Grumman,#8314,Network Specialist,,,,,,,
Job,04/14/2025,Northrop Grumman,#8809,Systems Engineer,,,,,,,
Job,09/20/2024,Leidos,#8388,FPGA Engineer,,,,,,,
Job,12/05/2024,,#8535,Sr Network Engineer,,,,,,,
Job,10/01/2025,Northrop Grumman,#9213,Full Stack Developer,,,,,,,
Job,01/06/2026,Northrop Grumman,#9196,Model Based System Engineer,,,,,,,
Job,09/30/2025,SAIC,#8878,FSE,,,,,,,
Job,10/09/2024,SAIC,#8407,Electrical Engineer,,Placed,,,,,
Job,11/20/2024,Northrop Grumman,#8513,All Source Intel Analyst,,Placed,,,,,
Job,10/07/2025,Northrop Grumman,#9213,Full Stack Developer,,,,,,,
Job,11/21/2024,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,09/25/2025,SAIC,#8878,FSE,,Placed,,,,,
Job,09/30/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,12/05/2025,Northrop Grumman,#8520,Systems Engineer,,,,,,,
Job,09/09/2025,Northrop Grumman,#8513,All Source Intel Analyst,,Placed,,,,,
Job,09/20/2024,Leidos,#8388,FPGA Engineer,,,,,,,
Job,09/09/2025,Northrop Grumman,#9173,ISSO,,,,,,,
Job,10/30/2025,SAIC,#8407,Electrical Engineer,,,,,,,
Job,11/20/2024,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,05/29/2025,SAIC,#8575,INFOSEC,,Placed,,,,,
Job,10/14/2024,SAIC,#8407,Electrical Engineer,,,,,,,
Job,09/25/2025,Northrop Grumman,#9194,Systems Engineer,,,,,,,
Job,11/24/2024,SAIC,#8521,Specialist Security Representative,,,,,,,
Job,12/12/2024,,#8535,Sr Network Engineer,,,,,,,
Job,10/01/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,01/14/2025,Northrop Grumman,#8520,Systems Engineer,,,,,,,
Job,10/03/2025,SAIC,#8878,FSE,,,,,,,
Job,09/09/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,01/22/2025,SAIC,#8575,INFOSEC,,Placed,,,,,
Job,09/18/2025,Northrop Grumman,#9178,Help Desk,,,,,,,
Job,09/19/2025,Northrop Grumman,#9178,Help Desk,,,,,,,
Job,01/23/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,05/14/2025,SAIC,#8878,FSE,,,,,,,
Job,05/15/2025,SAIC,#8878,FSE,,,,,,,
Job,04/16/2025,SAIC,#8575,INFOSEC,,,,,,,
Job,04/02/2025,,#8535,Sr Network Engineer,,,,,,,
Job,04/21/2025,Northrop Grumman,#8520,Systems Engineer,,,,,,,
Job,02/18/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,05/29/2025,SAIC,#8407,Electrical Engineer,,,,,,,
Job,11/21/2024,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,06/09/2025,,#8251,Windows Systems Administrator,,,,,,,
Job,05/15/2025,SAIC,#8407,Electrical Engineer,,,,,,,
Job,01/13/2026,Northrop Grumman,#9364,Sys Admin,,,,,,,
Job,03/28/2025,,#8535,Sr Network Engineer,,,,,,,
Job,01/07/2025,GDIT,#8557,community engagement specialist,,Placed,,,,,
Job,11/20/2024,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,05/08/2025,SAIC,#8575,INFOSEC,,,,,,,
Job,05/13/2025,SAIC,#8878,FSE,,Placed,,,,,
Job,05/28/2025,SAIC,#8407,Electrical Engineer,,,,,,,
Job,12/05/2025,Northrop Grumman,#8520,Systems Engineer,,,,,,,
Job,05/19/2025,SAIC,#8878,FSE,,,,,,,
Job,10/09/2024,SAIC,#8407,Electrical Engineer,,,,,,,
Job,10/24/2024,,#8322,Datacenter Technician,,,,,,,
Job,05/14/2025,,#8535,Sr Network Engineer,,,,,,,
Job,10/01/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,09/09/2025,Northrop Grumman,#8513,All Source Intel Analyst,,Placed,,,,,
Job,01/24/2025,Northrop Grumman,#8520,Systems Engineer,,,,,,,
Job,01/05/2026,Northrop Grumman,#9196,Model Based System Engineer,,,,,,,
Job,05/15/2025,SAIC,#8878,FSE,,,,,,,
Job,09/06/2024,,#8322,Datacenter Technician,,,,,,,
Job,09/06/2024,,#8322,Datacenter Technician,,,,,,,
Job,05/02/2025,,#8535,Sr Network Engineer,,,,,,,
Job,05/19/2025,SAIC,#8407,Electrical Engineer,,,,,,,
Job,09/19/2025,Northrop Grumman,#9196,Model Based System Engineer,,,,,,,
Job,10/03/2024,SAIC,#8407,Electrical Engineer,,,,,,,
Job,12/11/2024,,#8535,Sr Network Engineer,,,,,,,
Job,05/13/2025,SAIC,#8878,FSE,,,,,,,
Job,12/18/2025,Northrop Grumman,#8520,Systems Engineer,,,,,,,
Job,10/02/2025,Northrop Grumman,#9213,Full Stack Developer,,,,,,,
Job,04/14/2023,GDIT,#6627,BICES – Senior Network Engineer – TS/SCI - Norfolk,,,,,,,
Job,11/06/2025,GDIT,#8557,community engagement specialist,,Placed,,,,,
Job,10/07/2025,Northrop Grumman,#9213,Full Stack Developer,,,,,,,
Job,01/21/2025,SAIC,#8596,Policy Analyst,,,,,,,
Job,08/11/2023,GDIT,#6627,BICES – Senior Network Engineer – TS/SCI - Norfolk,,,,,,,
Job,04/25/2025,Northrop Grumman,#8842,System Administrator,,,,,,,
Job,05/15/2025,SAIC,#8878,FSE,,,,,,,
Job,03/03/2025,Northrop Grumman,#8680,ESL Systems Engineer,,Placed,,,,,
Job,05/12/2023,GDIT,#6627,BICES – Senior Network Engineer – TS/SCI - Norfolk,,,,,,,
Job,10/02/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,04/12/2023,GDIT,#6627,BICES – Senior Network Engineer – TS/SCI - Norfolk,,,,,,,
Job,01/16/2024,GDIT,#7621,Network Administrator Mid: GDIT-BICES,,,,,,,
Job,09/18/2025,Northrop Grumman,#9197,Devops Engineer,,,,,,,
Job,09/05/2025,Northrop Grumman,#9157,Software Engineer,,,,,,,
Job,06/11/2025,SAIC,#8878,FSE,,,,,,,
Job,01/13/2026,Northrop Grumman,#9364,Sys Admin,,,,,,,
Job,10/07/2025,Northrop Grumman,#9213,Full Stack Developer,,Placed,,,,,
Job,07/23/2025,SAIC,#8878,FSE,,,,,,,
Job,09/08/2025,Northrop Grumman,#9157,Software Engineer,,,,,,,
Job,10/30/2025,Northrop Grumman,#9284,Software Engineer,,,,,,,
Job,12/04/2025,Northrop Grumman,#8520,Systems Engineer,,,,,,,
Job,01/14/2026,Northrop Grumman,#9364,Sys Admin,,,,,,,
Job,10/07/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,08/14/2024,,#8322,Datacenter Technician,,,,,,,
Job,10/06/2025,Northrop Grumman,#9213,Full Stack Developer,,,,,,,
Job,05/28/2025,SAIC,#8575,INFOSEC,,,,,,,
Job,07/17/2024,,#8251,Windows Systems Administrator,,Placed,,,,,
Job,11/11/2025,Northrop Grumman,#9194,Systems Engineer,,Placed,,,,,
Job,03/30/2025,Northrop Grumman,#8544,Devops Engineer,,,,,,,
Job,02/10/2025,Northrop Grumman,#8513,All Source Intel Analyst,,Placed,,,,,
Job,09/09/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,05/13/2025,SAIC,#8878,FSE,,,,,,,
Job,09/24/2025,Northrop Grumman,#9173,ISSO,,Placed,,,,,
Job,05/08/2025,Northrop Grumman,#8842,System Administrator,,,,,,,
Job,04/29/2025,,#8535,Sr Network Engineer,,,,,,,
Job,05/02/2025,,#8535,Sr Network Engineer,,,,,,,
Job,06/06/2025,,#8251,Windows Systems Administrator,,,,,,,
Job,04/20/2023,GDIT,#6627,BICES – Senior Network Engineer – TS/SCI - Norfolk,,,,,,,
Job,07/31/2025,SAIC,#8878,FSE,,,,,,,
Job,09/30/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,12/09/2024,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,12/04/2024,Northrop Grumman,#8520,Systems Engineer,,,,,,,
Job,04/17/2025,,#8822,Systems Engineer,,,,,,,
Job,09/09/2025,Northrop Grumman,#8513,All Source Intel Analyst,,,,,,,
Job,09/26/2025,SAIC,#8878,FSE,,,,,,,
Job,01/06/2026,Northrop Grumman,#8842,System Administrator,,,,,,,
Job,10/08/2024,SAIC,#8407,Electrical Engineer,,Placed,,,,,
Job,05/13/2025,SAIC,#8878,FSE,,,,,,,
Job,05/19/2025,Northrop Grumman,#8544,Devops Engineer,,,,,,,
Job,09/19/2025,Northrop Grumman,#9173,ISSO,,,,,,,
Job,09/06/2024,,#8322,Datacenter Technician,,,,,,,
