source,keyword,notice_id,title,agency,recipient,amount,posted_date,response_deadline,type,url
USAspending,NASA,NNJ09HD46C,"THE FACILITIES DEVELOPMENT AND OPERATIONS CONTRACT(FDOC) SPECIFIES TECHNICAL, MANAGERIAL, AND ADMINSTRATIVE WORK NEEDED TO ENSURE THE AVAILABLITITY, INTEGRITY, AND RELIABILITY OF MISSIONOPERATIONS FACILITES SUPPORTING NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA) HUMAN SPACE FLIGHT (HSF) PROGRAMS REQUIRING MISSION OPERATIONS SUPPORT. THE OBJECTIVE OF THIS CONTRACT IS TO CONSOLIDATE EFFORTS ACROSS THE FACILITIES COVERED UNDER FODOC IN ORDER TO MAXIMIZE SYNERGY FOR HARDWARE AND SOFTWARE DEVELOPMENT, MODIFICATION, SUSTAINING. MAINTENANCE, RECONFIGURATION, AND OPERATIONS FOR THE PURPOSE OF REDUCING COST WITHOUT COMPROMISING FACILITY FUNCTIONALITY AND PERFORMANCE. NASA WILL COLLABORATE WITH THE CONTRACTOR ON DEVELOPING PROCEDURAL AND TECHNICAL INNOVATIONS THAT IMPROVE QUALITY, ENSURE CUSTOMER SATISFACTION AND REDUCE COST.  MISSION OPERATIONS FACILITIES CURRENTLY SUPPORT THE SPACE SHUTTLE PROGRAMAND THE INTERNATIONAL SPACE STATION PROGRA, INCLUDING INTERNATIONAL PARTNER AND COMMMERCIAL VISITING VEHICLES. MISSION OPERATIONS FACILITIES SUPPORTING THE CNSTELLATION PROGRAM(CXP) ARE CONTINUOUSLY UNDER DEVELOPMENT IN CONCERT WITH CXP FORMULATION AND IMPLEMENTATION. FDOC APPLIES TO THE FACILITIES OF THESE THREE PROGRAMS, AND ANY OTHER HSF PROGRAM REQUIRING MISSION OPERATIONS FACILITY SUPPORT. IN ADDITION, FUTURE MISSION OPERATIONS FACILITIES AND CAPABILITIES ARE WITHIN THE TECHNICAL SCOPE OF THIS SOW, AND FDOC WORLK ASSOCIATED WITH THESE FACILITIES WILL BE ENABLED THROUGH IDIQ.",National Aeronautics and Space Administration,LEIDOS INC,1306805321.14,2008-11-07,2018-02-28,Award,
USAspending,NASA,80NM0018F0616,"M2020 MARS SCIENCE ROVER PROJECT-PHASE A-D 60-19107  THE CONTRACT IS THE SPONSORING AGREEMENT BETWEEN THE NATIONAL AERONAUTICS AND SPACE ADMINISTRATION NASA AND THE CALIFORNIA INSTITUTE OF TECHNOLOGY-CONTRACTOR, A PRIVATE NONPROFIT EDUCATIONAL INSTITUTION, WHICH ESTABLISHES THE RELATIONSHIP FOR THE OPERATION OF THE FEDERALLY FUNDED RESEARCH AND DEVELOPMENT CENTER-FFRDC KNOWN AS THE JET PROPULSION LABORATORY. THE CONTRACTOR, JPL, IS REQUIRED TO PERFORM WORK THAT IS DESIGNATED IN TASK ORDERS ISSUED BY THE NASA MANAGEMENT OFFICE-NMO CONTRACTING OFFICERS. NASA-SPONSORED WORK: JPLS PRIMARY MISSION IS TO SUPPORT THE NASA SCIENCE MISSION DIRECTORATE-SMD IN CARRYING OUT THE SPECIFIC OBJECTIVES IDENTIFIED IN THE SMD SCIENCE PLAN.  THE FOUR BROAD SCIENTIFIC AREAS ARE: EARTH SCIENCE, PLANETARY SCIENCE, HELIOPHYSICS, AND ASTROPHYSICS.  IN PERFORMANCE OF THIS CONTRACT, JPL SHALL: 1. SUPPLY A BROAD BASE OF SCIENTIFIC AND TECHNICAL CAPABILITIES RELEVANT TO NASA PROGRAM AND PROJECT RESPONSIBILITIES AND ASSIGNMENTS. 2. FOSTER ITS UNIQUE RELATIONSHIP WITH A TOP-TIER UNIVERSITY TO FACILITATE THE INVOLVEMENT OF SCIENTISTS, ENGINEERS, AND STUDENTS FROM THE UNIVERSITY AND RESEARCH COMMUNITIES IN NASA MISSION AND IN SUPPORTING OTHER GOVERNMENT AGENCIES. 3. SUPPORT NASA IN ENABLING PROGRAM AND INSTITUTIONAL CAPABILITIES. 4. DEVELOP SPACECRAFT AND INSTRUMENTS THAT ARE SENT TO VARIOUS DESTINATIONS WITH OUR SOLAR SYSTEM, INCLUDING EARTH ORBIT, PLANETS, PLANETARY SATELLITES, ASTEROIDS, AND COMETS.  THESE MISSIONS MAY BE ORBITERS, LANDERS, OR ROVERS, AND TYPICALLY INCLUDE CUTTING-EDGE TECHNOLOGIES REQUIRED TO MEET SCIENTIFIC REQUIREMENTS. 5. PERFORM PROJECT TASKS INVOLVING: I-AUTONOMOUS DEEP-SPACE, INNER-SPACE AND EARTH-ORBITING SPACECRAFT OR MAJOR SUBSYSTEMS, II-EXPERIMENTS, INSTRUMENTS, OR OTHER DEVICES WHICH MAY BE CARRIED AS PAYLOAD ON SPACECRAFTS IN MISSIONS MANAGED BY OTHERS, AND-OR III-GROUND-BASED SYSTEMS. 6. BEYOND ITS PRIMARY MISSION, JPL MAY PERFORM WORK FOR OTHER NASA MISSION DIRECTORATES OR OFFICES. 7. JPL IS ALSO RESPONSIBLE FOR THE OPERATION, RESEARCH, TECHNOLOGY INSERTION, AND MANAGEMENT OF NASAS DEEP SPACE NETWORK TO PROVIDE TELECOMMUNICATION AND OPERATION SERVICES, INCLUDING DATA ACQUISITION AND DATA DELIVERY REQUIRED TO MEET ESTABLISHED AGENCY OBJECTIVES. 8. JPL IS ALSO REQUIRED TO MAINTAIN AND CONDUCT AN EDUCATION PROGRAM IN CLOSE COORDINATION WITH THE NASA HEADQUARTERS EDUCATION OFFICE, THE ACADEMIC COMMUNITY AT LARGE, AND IN SUPPORT TO NASA STRATEGIC OBJECTIVES TO IMPROVE STUDENT RETENTION IN THE SCIENCE, TECHNOLOGY, ENGINEERING, AND MATHEMATICS-STEM DISCIPLINES. WORK FOR NON-NASA SPONSORS:  JPL MAY PERFORM WORK FOR NON-NASA SPONSORS.  THIS WORK WILL BE DESIGNATED IN TASK ORDERS ISSUED BY NMO CONTRACTING OFFICERS BASED ON TASK PLANS INITIATED BY THE CONTRACTOR.",National Aeronautics and Space Administration,CALIFORNIA INSTITUTE OF TECHNOLOGY,1259720994.01,2018-10-01,2028-09-24,Award,
USAspending,NASA,W31P4Q23C0002,UKRAINE NASAMS 6 LOT PROCUREMENT,Department of Defense,RAYTHEON COMPANY,1200859159.47,2022-11-30,2028-06-30,Award,
USAspending,NASA,NNG09DA01C,"NASA GODDARD SPACE FLIGHT CENTER'S (GSFC) GOAL FOR THE SPACE COMMUNICATIONS NETWORKS SERVICES CONTRACT (SCNS) IS TO ENABLE MISSION SUCCESS FOR EVERY CUSTOMER USING SCNS SERVICES. KEY OBJECTIVES OF THE SCNS CONTRACT ARE TO DECREASE COST AND MAINTAIN OR IMPROVE OPERATIONAL EFFICIENCY AND RELIABILITY, WHILE MAINTAINING AN ACCEPTABLE LEVEL OF RISK AND PROVIDING FOR SAFE OPERATION OF THE MISSIONS. THE CONTRACTOR SHALL IMPLEMENT A SAFETY, HEALTH, AND MISSION ASSURANCE PROGRAM THAT PROVIDES A SAFE AND HEALTHY WORK ENVIRONMENT, MINIMIZES PROGRAM RISK, AND MAXIMIZES NASA MISSION SUCCESS. THE CONTRACTOR SHALL BE RESPONSIBLE AND ACCOUNTABLE FOR ACHIEVING THE REQUIRED RESULTS. CORE REQUIREMENT FUNCTIONS, SUCH AS CONFIGURATION MANAGEMENT, QUALITY ASSURANCE, ETC. ARE REQUIRED TO SUPPORT IDIQ TASK ORDERS. THE SPACE NETWORK (SN) IS COMPRISED OF A FLEET OF ON-ORBIT TRACKING AND DATA RELAY SATELLITES (TDRS) AND ASSOCIATED GROUND SYSTEMS THAT PROVIDE TELECOMMUNICATIONS SERVICES. THE NATURE OF THE SN ARCHITECTURE, I.E., EXTREMELY LARGE CAPITAL INVESTMENT, CONTRACTOR OPERATED FACILITIES, CONTINUOUS 24X7 REQUIREMENTS, ETC., LENDS ITSELF TO A CORE REQUIREMENTS APPROACH. THE GROUND NETWORK (GN) CONSISTS OF AN ORBITAL TRACKING NETWORK AND THE SATELLITE LASER RANGING NETWORK. THE NATURE OF THE GROUND NETWORK ARCHITECTURE, I.E., DIVERSE MIX OF COMMERCIAL AND GOVERNMENT ASSETS, EVOLVING GEOGRAPHIC AND TECHNICAL CUSTOMER REQUIREMENTS, AND LEGACY SYSTEMS, ETC. LENDS ITSELF TO AN IDIQ APPROACH. OTHER ACTIVITIES, I.E., VERY LONG BASELINE INTERFEROMETRY NETWORK OPERATIONS AND MAINTENANCE (O&M), ELECTRONIC SYSTEM TEST LABORATORY, REQUIREMENTS DEVELOPMENT, HARDWARE AND SOFTWARE DEVELOPMENT, ETC. ARE BEST SUITED TO AN IDIQ APPROACH IN THE RESOURCE-CONSTRAINED ENVIRONMENT THAT NASA OPERATES IN.",National Aeronautics and Space Administration,PERATON INC.,1200320663.04,2008-10-11,2019-10-08,Award,
USAspending,NASA,GSFC0199711DNAS597271,"AEROSPACE RESEARCH, DESIGN, AND DEVELOPMENT TASKS FOR NASA",National Aeronautics and Space Administration,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,1102140609.74,1997-10-01,2024-12-31,Award,
USAspending,NASA,NNG04DA00C,"NASA GODDARD SPACE FLIGHT CENTER S (GSFC) GOAL FOR THE NEAR EARTH NETWORKS SERVICES CONTRACT (NENS) IS TO ENABLE MISSION SUCCESS FOR EVERY CUSTOMER USING NENS SERVICES. IN ORDER TO SUPPORT THIS GOAL, THE NENS CONTRACTOR SHALL PROVIDE THE AGENCY WITH SERVICES THAT ARE HIGHLY RELIABLE AND AFFORDABLE AND CONTRIBUTE TO THE SAFE OPERATION OF THE MISSION. THE CONTRACTOR SHALL IMPLEMENT A SAFETY, HEALTH, AND MISSION ASSURANCE PROGRAM THAT PROVIDES A SAFE AND HEALTHY WORK ENVIRONMENT, MINIMIZES PROGRAM RISK, AND MAXIMIZES NASA MISSION SUCCESS.",National Aeronautics and Space Administration,HONEYWELL TECHNOLOGY SOLUTIONS INC.,1095544578.03,2003-10-09,2011-04-08,Award,
USAspending,NASA,NNN10AA08T,"SOLAR PROBE PLUS (SPP) PHASE A ACTIVITIES  THE CONTRACTOR SHALL PERFORM THE WORK THAT IS DESIGNATED IN TASK ORDERS ISSUED BY THE CONTRACTING OFFICER.     THE OVERALL SCOPE OF WORK TO BE PERFORMED WILL SUPPORT ALL OF NASA'S MISSION DIRECTORATES. THESE EFFORTS CAN BE CHARACTERIZED AS AEROSPACE RESEARCH, DEVELOPMENT, AND ENGINEERING SUPPORT (ARDES). THE GENERAL NATURE OF THE TASKS TO BE DEVELOPED WILL BE TO CONDUCT SUPPORTING RESEARCH AND ADVANCED TECHNOLOGY DEVELOPMENT DESIGNED TO MAKE CONTRIBUTIONS TO SPACE SCIENCE AND SPACE EXPLORATION AND ASSIST NASA IN THE FORMULATION AND EXECUTION OF ITS PROGRAMS BY PROVIDING NASA WITH TECHNICAL ADVICE, STUDIES, AND REPORTS OF INVESTIGATIONS. EFFORTS UNDERTAKEN BY THE CONTRACTOR, IN THE PERFORMANCE OF THE ASSIGNED TASKS, WHICH INCLUDE TECHNOLOGY TRANSFER, PARTNERING AND COMMERCIALIZATION ACTIVITIES, SHALL SEEK TO ENHANCE THE VALUE AND CONTRIBUTION OF TECHNOLOGY TO THE NATION S TECHNOLOGICAL COMPETITIVENESS, PROSPERITY, QUALITY OF LIFE, AND OTHER NATIONAL PRIORITIES.   INDIVIDUAL TASK ORDERS WILL FALL WITHIN ONE OF TWO BROAD CATEGORIES:  1)  ESSENTIAL RESEARCH CAPABILITY OF SPACE SYSTEMS ENGINEERING, AND RELATED WORK IN THE SUPPORTING ESSENTIAL RESEARCH CAPABILITIES OF SYSTEMS TEST AND EVALUATION, INFORMATION TECHNOLOGY, AND SIMULATION, MODELING AND OPERATIONS ANALYSIS.  TASK ORDERS WITHIN THE CATEGORY OF ESSENTIAL RESEARCH CAPABILITIES ARE INTENDED TO PRESERVE THE NATION S CAPABILITIES TO PERFORM ROBOTIC SPACE MISSIONS OVER THE FULL MISSION LIFE CYCLE FROM CONCEPT FORMULATION THROUGH MISSION OPERATIONS AND DATA ANALYSIS. NASA IS CONTRACTING FOR SUPPORT IN SEVERAL KEY RESEARCH, ENGINEERING AND DEVELOPMENT COMPETENCIES THAT ARE FUNDAMENTAL TO THE PERFORMANCE OF THESE MISSIONS.   2) OTHER AEROSPACE RESEARCH, DEVELOPMENT, AND ENGINEERING SUPPORT.  TASK ORDERS WITHIN THE CATEGORY OF OTHER AEROSPACE RESEARCH, DEVELOPMENT AND ENGINEERING SUPPORT ARE INTENDED TO INCLUDE A BROAD BASE OF SCIENTIFIC AND TECHNICAL CAPABILITIES RELEVANT TO NASA PROGRAM RESPONSIBILITIES AND ASSIGNMENTS.   REGARDLESS OF CATEGORY, TASK ORDERS MAY BE ISSUED RELATED TO AUTONOMOUS DEEP-SPACE AND EARTH-ORBITING SPACECRAFT OR MAJOR SUBSYSTEMS, EXPERIMENTS, INSTRUMENTS OR OTHER DEVICES THAT MAY BE CARRIED AS PAYLOADS ON THE SPACE SHUTTLE OR ON OTHER SPACECRAFT. TASK ASSIGNMENTS WILL EXPLICITLY DESCRIBE A BROAD RANGE OF HARDWARE, SOFTWARE, SYSTEMS ENGINEERING, SCIENTIFIC ANALYSIS, AND MANAGEMENT EFFORTS INCLUDING PROGRAM AND PROJECT MANAGEMENT AND ADMINISTRATION.",National Aeronautics and Space Administration,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,894500235.0,2010-05-17,2026-01-31,Award,
USAspending,NASA,NNN13D820T,"IGF::CL::IGF DEEP SPACE NETWORK THE CONTRACT IS THE SPONSORING AGREEMENT BETWEEN THE NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA) AND THE CALIFORNIA INSTITUTE OF TECHNOLOGY (CONTRACTOR), A PRIVATE NONPROFIT EDUCATIONAL INSTITUTION, WHICH ESTABLISHES THE RELATIONSHIP FOR THE OPERATION OF THE FEDERALLY FUNDED RESEARCH AND DEVELOPMENT CENTER (FFRDC) KNOWN AS THE JET PROPULSION LABORATORY. THE CONTRACTOR, JPL, IS REQUIRED TO PERFORM WORK THAT IS DESIGNATED IN TASK ORDERS ISSUED BY THE NASA MANAGEMENT OFFICE (NMO) CONTRACTING OFFICERS. NASA - SPONSORED WORK: JPL'S PRIMARY MISSION IS TO SUPPORT THE NASA SCIENCE MISSION DIRECTORATE (SMD) IN CARRYING OUT THE SPECIFIC OBJECTIVES IDENTIFIED IN THE SMD SCIENCE PLAN. THE FOUR BROAD SCIENTIFIC AREAS ARE: EARTH SCIENCE, PLANETARY SCIENCE, HELIOPHYSICS, AND ASTROPHYSICS. IN PERFORMANCE OF THIS CONTRACT, JPL SHALL: 1) SUPPLY A BROAD BASE OF SCIENTIFIC AND TECHNICAL CAPABILITIES RELEVANT TO NASA PROGRAM AND PROJECT RESPONSIBILITIES AND ASSIGNMENTS. 2) FOSTER ITS UNIQUE RELATIONSHIP WITH A TOP-TIER UNIVERSITY TO FACILITATE THE INVOLVEMENT OF SCIENTISTS, ENGINEERS, AND STUDENTS FROM THE UNIVERSITY AND RESEARCH COMMUNITIES IN NASA MISSION AND IN SUPPORTING OTHER GOVERNMENT AGENCIES. 3) SUPPORT NASA IN ENABLING PROGRAM AND INSTITUTIONAL CAPABILITIES. 4) DEVELOP SPACECRAFT AND INSTRUMENTS THAT ARE SENT TO VARIOUS DESTINATIONS WITH OUR SOLAR SYSTEM, INCLUDING EARTH ORBIT, PLANETS, PLANETARY SATELLITES, ASTEROIDS, AND COMETS. THESE MISSIONS MAY BE ORBITERS, LANDERS, OR ROVERS, AND TYPICALLY INCLUDE CUTTING-EDGE TECHNOLOGIES REQUIRED TO MEET SCIENTIFIC REQUIREMENTS. 5) PERFORM PROJECT TASKS INVOLVING: (I) AUTONOMOUS DEEP-SPACE, INNER-SPACE AND EARTH-ORBITING SPACECRAFT OR MAJOR SUBSYSTEMS, (II) EXPERIMENTS, INSTRUMENTS, OR OTHER DEVICES WHICH MAY BE CARRIED AS PAYLOAD ON SPACECRAFTS IN MISSIONS MANAGED BY OTHERS, AND/OR (III) GROUND-BASED SYSTEMS. 6) BEYOND ITS PRIMARY MISSION, JPL MAY PERFORM WORK FOR OTHER NASA MISSION DIRECTORATES OR OFFICES. 7) JPL IS ALSO RESPONSIBLE FOR THE OPERATION, RESEARCH, TECHNOLOGY INSERTION, AND MANAGEMENT OF NASA S DEEP SPACE NETWORK TO PROVIDE TELECOMMUNICATION AND OPERATION SERVICES, INCLUDING DATA ACQUISITION AND DATA DELIVERY REQUIRED TO MEET ESTABLISHED AGENCY OBJECTIVES. 8) JPL IS ALSO REQUIRED TO MAINTAIN AND CONDUCT AN EDUCATION PROGRAM IN CLOSE COORDINATION WITH THE NASA HEADQUARTERS EDUCATION OFFICE, THE ACADEMIC COMMUNITY AT LARGE, AND IN SUPPORT TO NASA STRATEGIC OBJECTIVES TO IMPROVE STUDENT RETENTION IN THE SCIENCE, TECHNOLOGY, ENGINEERING, AND MATHEMATICS (STEM) DISCIPLINES. WORK FOR NON-NASA SPONSORS: JPL MAY PERFORM WORK FOR NON-NASA SPONSORS. THIS WORK WILL BE DESIGNATED IN TASK ORDERS ISSUED BY NMO CONTRACTING OFFICERS BASED ON TASK PLANS INITIATED BY THE CONTRACTOR.",National Aeronautics and Space Administration,CALIFORNIA INSTITUTE OF TECHNOLOGY,809723369.19,2012-10-01,2018-09-30,Award,
USAspending,NASA,NNN13D494T,"IGF::CL::IGF EUROPA CLIPPER PRE-PHASE A THE CONTRACT IS THE SPONSORING AGREEMENT BETWEEN THE NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA) AND THE CALIFORNIA INSTITUTE OF TECHNOLOGY (CONTRACTOR), A PRIVATE NONPROFIT EDUCATIONAL INSTITUTION, WHICH ESTABLISHES THE RELATIONSHIP FOR THE OPERATION OF THE FEDERALLY FUNDED RESEARCH AND DEVELOPMENT CENTER (FFRDC) KNOWN AS THE JET PROPULSION LABORATORY. THE CONTRACTOR, JPL, IS REQUIRED TO PERFORM WORK THAT IS DESIGNATED IN TASK ORDERS ISSUED BY THE NASA MANAGEMENT OFFICE (NMO) CONTRACTING OFFICERS. NASA - SPONSORED WORK: JPL'S PRIMARY MISSION IS TO SUPPORT THE NASA SCIENCE MISSION DIRECTORATE (SMD) IN CARRYING OUT THE SPECIFIC OBJECTIVES IDENTIFIED IN THE SMD SCIENCE PLAN. THE FOUR BROAD SCIENTIFIC AREAS ARE: EARTH SCIENCE, PLANETARY SCIENCE, HELIOPHYSICS, AND ASTROPHYSICS. IN PERFORMANCE OF THIS CONTRACT, JPL SHALL: 1) SUPPLY A BROAD BASE OF SCIENTIFIC AND TECHNICAL CAPABILITIES RELEVANT TO NASA PROGRAM AND PROJECT RESPONSIBILITIES AND ASSIGNMENTS. 2) FOSTER ITS UNIQUE RELATIONSHIP WITH A TOP-TIER UNIVERSITY TO FACILITATE THE INVOLVEMENT OF SCIENTISTS, ENGINEERS, AND STUDENTS FROM THE UNIVERSITY AND RESEARCH COMMUNITIES IN NASA MISSION AND IN SUPPORTING OTHER GOVERNMENT AGENCIES. 3) SUPPORT NASA IN ENABLING PROGRAM AND INSTITUTIONAL CAPABILITIES. 4) DEVELOP SPACECRAFT AND INSTRUMENTS THAT ARE SENT TO VARIOUS DESTINATIONS WITH OUR SOLAR SYSTEM, INCLUDING EARTH ORBIT, PLANETS, PLANETARY SATELLITES, ASTEROIDS, AND COMETS. THESE MISSIONS MAY BE ORBITERS, LANDERS, OR ROVERS, AND TYPICALLY INCLUDE CUTTING-EDGE TECHNOLOGIES REQUIRED TO MEET SCIENTIFIC REQUIREMENTS. 5) PERFORM PROJECT TASKS INVOLVING: (I) AUTONOMOUS DEEP-SPACE, INNER-SPACE AND EARTH-ORBITING SPACECRAFT OR MAJOR SUBSYSTEMS, (II) EXPERIMENTS, INSTRUMENTS, OR OTHER DEVICES WHICH MAY BE CARRIED AS PAYLOAD ON SPACECRAFTS IN MISSIONS MANAGED BY OTHERS, AND/OR (III) GROUND-BASED SYSTEMS. 6) BEYOND ITS PRIMARY MISSION, JPL MAY PERFORM WORK FOR OTHER NASA MISSION DIRECTORATES OR OFFICES. 7) JPL IS ALSO RESPONSIBLE FOR THE OPERATION, RESEARCH, TECHNOLOGY INSERTION, AND MANAGEMENT OF NASA S DEEP SPACE NETWORK TO PROVIDE TELECOMMUNICATION AND OPERATION SERVICES, INCLUDING DATA ACQUISITION AND DATA DELIVERY REQUIRED TO MEET ESTABLISHED AGENCY OBJECTIVES. 8) JPL IS ALSO REQUIRED TO MAINTAIN AND CONDUCT AN EDUCATION PROGRAM IN CLOSE COORDINATION WITH THE NASA HEADQUARTERS EDUCATION OFFICE, THE ACADEMIC COMMUNITY AT LARGE, AND IN SUPPORT TO NASA STRATEGIC OBJECTIVES TO IMPROVE STUDENT RETENTION IN THE SCIENCE, TECHNOLOGY, ENGINEERING, AND MATHEMATICS (STEM) DISCIPLINES. WORK FOR NON-NASA SPONSORS: JPL MAY PERFORM WORK FOR NON-NASA SPONSORS. THIS WORK WILL BE DESIGNATED IN TASK ORDERS ISSUED BY NMO CONTRACTING OFFICERS BASED ON TASK PLANS INITIATED BY THE CONTRACTOR.",National Aeronautics and Space Administration,CALIFORNIA INSTITUTE OF TECHNOLOGY,796696902.2,2013-07-23,2018-10-28,Award,
USAspending,NASA,80NM0018F0645,"PSYCHE: JOURNEY TO A METAL WORLD  THE CONTRACT IS THE SPONSORING AGREEMENT BETWEEN THE NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA) AND THE CALIFORNIA INSTITUTE OF TECHNOLOGY (CONTRACTOR), A PRIVATE NONPROFIT EDUCATIONAL INSTITUTION, WHICH ESTABLISHES THE RELATIONSHIP FOR THE OPERATION OF THE FEDERALLY FUNDED RESEARCH AND DEVELOPMENT CENTER (FFRDC) KNOWN AS THE JET PROPULSION LABORATORY. THE CONTRACTOR, JPL, IS REQUIRED TO PERFORM WORK THAT IS DESIGNATED IN TASK ORDERS ISSUED BY THE NASA MANAGEMENT OFFICE (NMO) CONTRACTING OFFICERS.   NASA - SPONSORED WORK: JPL'S PRIMARY MISSION IS TO SUPPORT THE NASA SCIENCE MISSION DIRECTORATE (SMD) IN CARRYING OUT THE SPECIFIC OBJECTIVES IDENTIFIED IN THE SMD SCIENCE PLAN.  THE FOUR BROAD SCIENTIFIC AREAS ARE: EARTH SCIENCE, PLANETARY SCIENCE, HELIOPHYSICS, AND ASTROPHYSICS.  IN PERFORMANCE OF THIS CONTRACT, JPL SHALL:   1) SUPPLY A BROAD BASE OF SCIENTIFIC AND TECHNICAL CAPABILITIES RELEVANT TO NASA PROGRAM AND PROJECT RESPONSIBILITIES AND ASSIGNMENTS. 2) FOSTER ITS UNIQUE RELATIONSHIP WITH A TOP-TIER UNIVERSITY TO FACILITATE THE INVOLVEMENT OF SCIENTISTS, ENGINEERS, AND STUDENTS FROM THE UNIVERSITY AND RESEARCH COMMUNITIES IN NASA MISSION AND IN SUPPORTING OTHER GOVERNMENT AGENCIES. 3) SUPPORT NASA IN ENABLING PROGRAM AND INSTITUTIONAL CAPABILITIES. 4) DEVELOP SPACECRAFT AND INSTRUMENTS THAT ARE SENT TO VARIOUS DESTINATIONS WITH OUR SOLAR SYSTEM, INCLUDING EARTH ORBIT, PLANETS, PLANETARY SATELLITES, ASTEROIDS, AND COMETS.  THESE MISSIONS MAY BE ORBITERS, LANDERS, OR ROVERS, AND TYPICALLY INCLUDE CUTTING-EDGE TECHNOLOGIES REQUIRED TO MEET SCIENTIFIC REQUIREMENTS. 5) PERFORM PROJECT TASKS INVOLVING: (I) AUTONOMOUS DEEP-SPACE, INNER-SPACE AND EARTH-ORBITING SPACECRAFT OR MAJOR SUBSYSTEMS, (II) EXPERIMENTS, INSTRUMENTS, OR OTHER DEVICES WHICH MAY BE CARRIED AS PAYLOAD ON SPACECRAFTS IN MISSIONS MANAGED BY OTHERS, AND/OR (III) GROUND-BASED SYSTEMS. 6) BEYOND ITS PRIMARY MISSION, JPL MAY PERFORM WORK FOR OTHER NASA MISSION DIRECTORATES OR OFFICES. 7) JPL IS ALSO RESPONSIBLE FOR THE OPERATION, RESEARCH, TECHNOLOGY INSERTION, AND MANAGEMENT OF NASA S DEEP SPACE NETWORK TO PROVIDE TELECOMMUNICATION AND OPERATION SERVICES, INCLUDING DATA ACQUISITION AND DATA DELIVERY REQUIRED TO MEET ESTABLISHED AGENCY OBJECTIVES. 8) JPL IS ALSO REQUIRED TO MAINTAIN AND CONDUCT AN EDUCATION PROGRAM IN CLOSE COORDINATION WITH THE NASA HEADQUARTERS EDUCATION OFFICE, THE ACADEMIC COMMUNITY AT LARGE, AND IN SUPPORT TO NASA STRATEGIC OBJECTIVES TO IMPROVE STUDENT RETENTION IN THE SCIENCE, TECHNOLOGY, ENGINEERING, AND MATHEMATICS (STEM) DISCIPLINES.   WORK FOR NON-NASA SPONSORS:  JPL MAY PERFORM WORK FOR NON-NASA SPONSORS.  THIS WORK WILL BE DESIGNATED IN TASK ORDERS ISSUED BY NMO CONTRACTING OFFICERS BASED ON TASK PLANS INITIATED BY THE CONTRACTOR.",National Aeronautics and Space Administration,CALIFORNIA INSTITUTE OF TECHNOLOGY,795909089.59,2018-10-01,2028-09-30,Award,
USAspending,NASA,NNX11AA01C,"THE AGENCY CONSOLIDATED END-USER SERVICES (ACES)CONTRACT  WILL PROVIDE AND MANAGE NASA'S PERSONAL COMPUTING HARDWARE, AGENCY STANDARD SOFTWARE, MOBILE IT SERVICES, PERIPHERALS AND ACCESSORIES, ASSOCIATED END-USER SERVICES, AND SUPPORTING INFRASTRUCTURE.",National Aeronautics and Space Administration,PERATON ENTERPRISE SOLUTIONS LLC,769166010.07,2011-01-03,2018-10-31,Award,
