program_name,full_name,agency,piid,recipient_name,award_amount,description,start_date,end_date,awarding_agency,awarding_sub_agency,source
ECMO,Enterprise Cloud Management Office,DoD,1331L519FNB180363,SIRIUS FEDERAL LLC,59132.31,ECMO VSAN UPGRADE,2019-07-31,2020-09-21,Department of Commerce,Office of the Secretary,USAspending
ECMO,Enterprise Cloud Management Office,DoD,DEDT0010408,SIERRA NEVADA FORESTRY SERVICE LLC,54609.0,"VEGETATION MANAGMENT ECMO TASK ORDER #4.  ERIE TO TERRY ST, DIXON CREEK TO FLATIRON, FLATIRON TO VALLEY, LAPORTE TO POUDRE, POUDRE TO RICHARDS LAKE, ROGERS ROAD TO TERRY ST., AULT TO TINMATH.  IGF::OT::IGF.",2015-10-14,2016-03-31,Department of Energy,Department of Energy,USAspending
ECMO,Enterprise Cloud Management Office,DoD,DEDT0003536,"ASPLUNDH TREE EXPERT, LLC",54606.5,VEG MANGAMENT ON FOUR 115KV CIRCUITS ECMO,2012-03-15,2012-12-31,Department of Energy,Department of Energy,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA821920C0006,NORTHROP GRUMMAN SYSTEMS CORP,10801259923.19,GROUND-BASED STRATEGIC DETERRENT (GBSD) ENGINEERING AND MANUFACTURING DEVELOPMENT (EMD) AND EARLY PRODUCTION AND DEPLOYMENT (P&D),2020-09-08,2029-03-10,Department of Defense,Department of the Air Force,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,W912PL23C0017,KORTE CONSTRUCTION COMPANY,123271586.86,GBSD CMF,2023-09-26,2026-12-11,Department of Defense,Department of the Army,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,W9123822C0006,M. A. MORTENSON COMPANY,110807226.53,"GROUND BASED STRATEGIC DEFENSE (GBSD) SOFTWARE SUSTAINMENT CENTER (SSC), HILL AFB",2022-07-15,2026-02-20,Department of Defense,Department of the Army,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,W9128F24C0009,HENSEL PHELPS CONSTRUCTION CO,107261481.0,"CONSTRUCTION OF GBSD INTEGRATED COMMAND CENTER, F. E. WARREN AFB",2024-01-25,2026-09-01,Department of Defense,Department of the Army,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,W9123820C0012,HENSEL PHELPS CONSTRUCTION CO.,106381753.0,"D-B GBSD MISSION INTEGRATION FACILITY. NOTE: THIS REQUIREMENT IS INCREMENTALLY FUNDED FOR CLIN 0001. ONCE FULLY FUNDED CLIN 0001 WILL REFLECT $84,234,195.",2020-07-27,2024-08-12,Department of Defense,Department of the Army,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA820422F0001,ACCENTURE FEDERAL SERVICES LLC,55005114.59,DEVSECOPS SERVICES FOR GBSD FENCES ENVIRONMENT EO14042,2021-10-28,2026-10-27,Department of Defense,Department of the Air Force,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA820422C0001,"DARK WOLF SOLUTIONS, LLC",38589043.54,ADVERSARY ASSESSMENT AND PENETRATION TESTING SERVICES FOR GBSD NETWORKS,2022-04-11,2026-04-10,Department of Defense,Department of the Air Force,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,47QFWA22F0009,BOOZ ALLEN HAMILTON INC,32985344.15,GROUND BASED STRATEGIC DETERRENT (GBSD) PROGRAM OFFICE LIFE CYCLE MANAGEMENT PROGRAM INTEGRATED DATA ENVIRONMENT (LCMP-IDE) SUPPORT SERVICES,2022-02-18,2024-08-17,General Services Administration,Federal Acquisition Service,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA820421F0021,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,23980029.65,"ACQUIRING ENGINEERING SERVICES IN SUPPORT OF GBSD, MMIII, AFNWC, AFGSC",2021-07-13,2022-07-29,Department of Defense,Department of the Air Force,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA462624C0004,PCI SUPPORT SERVICES LLC,23819524.48,"REQUIREMENT FOR A SECURE, PREFABRICATED, 26,000 SF TEMPORARY FACILITY, TO SATISFY THE NEED FOR ADDITIONAL OFFICE SPACE FOR GBSD PROJECT PERSONNEL. THIS CONTRACT WILL PERFORM ALL SITE PREPARATION AND PROVIDE SYSTEM FURNITURE.  SBA ID# IG1705413131U",2024-10-01,2026-05-04,Department of Defense,Department of the Air Force,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA942220F5008,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,15050763.18,"GROUND BASED STRATEGIC DETERRENT (GBSD) INTEGRATED SUBJECT MATTER EXPERTISE, FOLLOW-ON",2020-07-17,2021-07-16,Department of Defense,Department of the Air Force,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,W912PL22C0014,"PETER VANDER WERFF CONSTRUCTION, INC.",13673563.34,"DESIGN AND CONSTRUCT A 1,519 SM (16,352 SF) SINGLE STORY STAGE PROCESSING FACILITY AT NORTH BASE, VANDENBERG SFB TO SUPPORT GROUND BASED STRATEGIC DETERRENT (GBSD) TEST OPERATIONS.",2022-05-10,2025-09-30,Department of Defense,Department of the Army,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,W9123822F0068,MILLERKNOLL INC,10332851.9,"FURNITURE, AUDIO-VISUAL, SERVER RACKS, INFRA-STRUCTURE WORK FOR HILL AIR FORCE BASE, UTAH, MISSION INTEGRATION FACILITY (MIF) GROUND BASED STRATEGIC DETERRENT (GBSD)",2022-09-30,2024-06-28,Department of Defense,Department of the Army,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,W9128F22F0142,JACOBS ENGINEERING GROUP INC.,9906350.0,DESIGN AND CONSTRUCTION PHASE SERVICES FOR GBSD CONSOLIDATED MAINTENANCE FACILITY,2022-07-28,2027-07-28,Department of Defense,Department of the Army,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA820421F0028,"BLUE IVY PARTNERS, LLC",9874100.64,GROUND BASED STRATEGIC DETERRENT (GBSD) SOFTWARE TOOLCHAIN MANAGEMENT SERVICES - DEVSECOPS PIPELINE AND PLATFORM INTEGRATION AND LICENSING SERVICES,2021-08-23,2023-02-22,Department of Defense,Department of the Air Force,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA821921F0002,LOCKHEED MARTIN CORP,9198063.12,THE GBSD WEAPONS SYSTEM INTEGRATION EFFORT WILL PROVIDE SUPPORT TO THE GBSD FUZE PROGRAM OFFICE IN ITS EFFORTS TO INTEGRATE THE FUZE ON THE GBSD WEAPONS SYSTEM.,2021-05-11,2026-05-10,Department of Defense,Department of the Air Force,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA701421F0012,"DARK WOLF SOLUTIONS, LLC",9113578.79,FY21 PKS WARREN:STOERMER CYBER INNOVATION GBSD,2020-10-01,2022-04-11,Department of Defense,Department of the Air Force,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,W912DW24F1002,JACOBS GOVERNMENT SERVICES COMPANY,7610006.59,"ARCHITECT-ENGINEER DESIGN FOR INTEGRATED TRAINING CENTER (ITC), GROUND BASED STRATEGIC DETERRENT (GBSD) SENTINEL, MALMSTROM AIR FORCE BASE (MAFB), MONTANA",2024-07-09,2025-11-11,Department of Defense,Department of the Army,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,W9123823F0048,"BURNS & MCDONNELL ENGINEERING COMPANY, INC.",7466658.27,"PROJECT TITLE AND LOCATION:  GROUND BASED STRATEGIC DETERRENT (GBSD) RE-ENTRY VEHICLE FACILITY, VANDENBERG SPACE FORCE BASE (SFB), CA",2023-08-16,2026-06-30,Department of Defense,Department of the Army,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,W9128F22F0049,"BENHAM-STANLEY, LLC",7307911.0,GBSD INTEGRATED TRAINING CENTER (ITC) AE DESIGN PACKAGE,2022-02-09,2027-02-08,Department of Defense,Department of the Army,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA701420F0050,"DARK WOLF SOLUTIONS, LLC",7093286.2,PKS-TERRY-STOERMER- PENETRATION TESTING FOR GBSD,2020-02-07,2025-10-10,Department of Defense,Department of the Air Force,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA821915C0002,MOOG MILITARY AIRCRAFT LLC,4940530.85,IGF::OT::IGF GBSD/DEMVAL TECHNOLOGY STUDIES - G - STRATEGIC OPEN ARCHITECTURE THRUST VECTOR CONTROL (TVC) SYSTEM,2015-04-09,2017-06-16,Department of Defense,Defense Contract Management Agency,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA821915C0005,TEXTRON SYSTEMS CORPORATION,4913239.0,IGF::OT::IGF GBSD/DEMVAL TECHNOLOGY STUDIES - D - COUNTERMEASURE SUITE TECH DEMO,2015-04-30,2017-06-30,Department of Defense,Department of the Air Force,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,W9128F21F0065,JACOBS ENGINEERING GROUP INC.,4827430.0,GBSD ICC DESIGN TO 35% FE WARREN AFB WY,2021-02-03,2024-01-19,Department of Defense,Department of the Army,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,W9123823C0016,"GUARDIAN CONSTRUCTION, INC.",4669665.04,GBSD SSC-IGLOOS CONSTRUCTION,2023-06-20,2024-12-08,Department of Defense,Department of the Army,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA821915C0001,HONEYWELL INTERNATIONAL INC.,4242931.54,IGF::OT::IGF GBSD/DEMVAL TECHNOLOGY STUDIES - G - STRATEGIC OPEN ARCHITECTURE THRUST VECTOR CONTROL (TVC) SYSTEM,2015-04-09,2017-12-11,Department of Defense,Defense Contract Management Agency,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA821915C0006,LOCKHEED MARTIN CORP,3872426.83,IGF::OT::IGF GBSD/DEMVAL TECHNOLOGY STUDIES - D - PENETRATION AID (PENAID) SUITE TECH DEMO,2015-04-30,2017-06-30,Department of Defense,Defense Contract Management Agency,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA821915C0003,AEROJET ROCKETDYNE INC,3130595.0,IGF::OT::IGF GBSD/DEMVAL TECHNOLOGY STUDIES - A - (PBSB)POST BOOST PROPULSION SYSTEM,2015-06-30,2017-07-24,Department of Defense,Defense Contract Management Agency,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA821915C0010,INTERMAT,2768857.0,IGF::OT::IGF GBSD/DEMVAL TECHNOLOGY STUDIES - B - STRATEGIC THERMAL PROTECTION SYSTEM (TPS),2015-06-05,2018-09-04,Department of Defense,Department of the Air Force,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,W9123820F0108,"BURNS & MCDONNELL ENGINEERING COMPANY, INC.",2216117.26,"PROJECT TITLE AND LOCATION:  FY23 GROUND BASED STRATEGIC DETERRENT (GBSD) CONSOLIDATED MAINTENANCE FACILITY, XUMU193002, VANDENBERG AIR FORCE BASE, CA.",2020-09-10,2024-02-28,Department of Defense,Department of the Army,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA942219F5006,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,12685203.48,GROUND BASED STRATEGIC DETERRENT TEST AND EVALUATION SUBJECT MATTER EXPERTISE,2019-07-18,2020-07-17,Department of Defense,Department of the Air Force,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA942218F6004,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,10418879.22,IGF::OT::IGF GROUND BASED STRATEGIC DETERRENT TEST AND EVALUATION,2018-06-14,2019-07-17,Department of Defense,Department of the Air Force,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,W912DW23F2059,JACOBS ENGINEERING GROUP INC.,7208349.37,SENTINEL GROUND BASED STRATEGIC DETERRENT FY26 INTEGRATED COMMAND CENTER,2023-09-29,2027-08-10,Department of Defense,Department of the Army,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,0786,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,6647906.85,IGF::OT::IGF     AIR FORCE GROUND BASED STRATEGIC DETERRENT,2016-08-19,2018-09-30,Department of Defense,Department of the Navy,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA822420F0163,"DATUM SOFTWARE, INC.",5653206.48,NUCLEAR SAFETY CROSS CHECK ANALYSIS AND ORGANIC NUCLEAR SAFETY ANALYSIS AND TECHNICAL EVALUATIONS CAPABILITY ENGINEERING SUPPORT FOR THE GROUND BASED STRATEGIC DETERRENT PROGRAM,2020-06-05,2023-04-06,Department of Defense,Department of the Air Force,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA821919F0012,JC TECHNOLOGY INC,4740337.46,TERMINALS (ACE LOGICAD 397E WORKSTATION WITH DUAL INTEL XEON GOLD 5218 PROCESSORS) REQUIRED FOR SEIC/GLIDE NETWORK IN SUPPORT OF THE GROUND BASED STRATEGIC DETERRENT AND THE AIR LAUNCHED COMMAND SYSTEM REPLACEMENT PROGRAMS.,2019-06-20,2019-10-31,Department of Defense,Department of the Air Force,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA821915C0011,ALLIANT TECHSYSTEMS OPERATIONS LLC,3365948.0,IGF::OT::IGF GROUND BASED STRATEGIC DETERRENT DEMONSTRATION AND VALIDATION TECHNOLOGY STUDY POST BOOST PROPULSION SYSTEM,2015-06-30,2017-07-03,Department of Defense,Department of the Air Force,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA821920F0011,DELTA SOLUTIONS & STRATEGIES LLC,2730351.99,ADVISORY AND ASSISTANCE SERVICES FOR GROUND BASED STRATEGIC DETERRENT.,2020-01-30,2025-01-30,Department of Defense,Department of the Air Force,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA800320F0086,"CHEROKEE NATION STRATEGIC PROGRAMS, L.L.C.",2287985.19,A&AS SUPPORT SERVICES - GROUND BASED STRATEGIC DETERRENT SYSTEM,2020-09-15,2025-09-14,Department of Defense,Department of the Air Force,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,W9123819F0004,"BURNS & MCDONNELL ENGINEERING COMPANY, INC.",2120711.7,"IGF::OT::IGF PROJECT TITLE AND LOCATION:  GROUND BASED STRATEGIC DETERRENT (GBSD) MISSION INTEGRATION FACILITY, HILL AFB, UT; A-E FIRM WILL PROVIDE A DESIGN-BUILD RFP.",2018-11-06,2020-10-31,Department of Defense,Department of the Army,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,W9123820F0029,"BURNS & MCDONNELL ENGINEERING COMPANY, INC.",1883102.78,"PROJECT TITLE AND LOCATION:  GROUND BASED STRATEGIC DETERRENT (GBSD) #2 SOFTWARE SUSTAINMENT CENTER, HILL AFB, UT.",2020-03-17,2022-03-31,Department of Defense,Department of the Army,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA821915C0004,MOOG INC,1845861.0,IGF::OT::IGF GROUND BASED STRATEGIC DETERRENT/DEMONSTRATION VALIDATION TECHNOLOGY STUDIES - A POST BOOST,2015-06-30,2017-07-31,Department of Defense,Department of the Air Force,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,W9123821F0014,"BURNS & MCDONNELL ENGINEERING COMPANY, INC.",1773926.97,"PROJECT TITLE AND LOCATION:  FY22 GROUND BASED STRATEGIC DETERRENT (GBSD) TECHNOLOGY AND COLLABORATION CENTER (TACC), KRSM1085758, HILL AFB, UT TASK ORDER IS FOR COMPLETE RFP DESIGN PACKAGE AND ADVERTISING PHASE SERVICES.",2020-11-23,2023-09-23,Department of Defense,Department of the Army,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,W9123820F0083,"BURNS & MCDONNELL ENGINEERING COMPANY, INC.",1567083.3,"PROJECT TITLE AND LOCATION:  FY22 GROUND BASED STRATEGIC DETERRENT (GBSD) RE-ENTRY VEHICLE FACILITY, XUMU193001, VANDENBERG AFB, CA.",2020-06-26,2022-10-31,Department of Defense,Department of the Army,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA821915C0007,"GENERAL DYNAMICS MISSION SYSTEMS, INC.",1496960.89,"IGF::OT::IGF GROUND BASED STRATEGIC DETERRENT DEMONSTRATION AND VALIDATION TECHNOLOGY STUDIES - F - ICBM NUCLEAR COMMAND, CONTROL, AND COMMUNICATIONS (NC3)",2015-03-20,2016-05-02,Department of Defense,Defense Contract Management Agency,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,W9123820F0088,"BURNS & MCDONNELL ENGINEERING COMPANY, INC.",1364886.64,"PROJECT TITLE AND LOCATION:  FY22 GROUND BASED STRATEGIC DETERRENT (GBSD) STAGE PROCESSING FACILITY, XUMU193000, VANDENBERG AFB, CA VERIFICATION CHARRETTE&10% CONCEPT DESIGN.",2020-07-10,2022-05-31,Department of Defense,Department of the Army,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,W912DW23F0026,"BURNS & MCDONNELL ENGINEERING COMPANY, INC.",1264340.36,GROUND BASED STRATEGIC DETERRENT,2023-01-17,2024-01-17,Department of Defense,Department of the Army,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,HQ003419F0223,THE BOSTON CONSULTING GROUP INC,498180.0,ACQUISITION COST AND PERFORMANCE FOR GROUND BASED STRATEGIC DETERRENT,2019-04-08,2019-05-21,Department of Defense,Washington Headquarters Services,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,W9123819F0031,"BURNS & MCDONNELL ENGINEERING COMPANY, INC.",386685.02,"IGF::OT::IGF PROJECT TITLE AND LOCATION:  GROUND BASED STRATEGIC DETERRENT (GBSD) SOFTWARE SUSTAINMENT CENTER PLANNING CHARRETTE, HILL AFB, UT",2019-04-18,2019-10-31,Department of Defense,Department of the Army,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,W9123820F0036,"BURNS & MCDONNELL ENGINEERING COMPANY, INC.",356638.51,"PROJECT TITLE AND LOCATION:  GROUND BASED STRATEGIC DETERRENT (GBSD) #3 TRAINING AND COLLABORATION CENTER (TACC) PLANNING CHARRETTE, HILL AFB, UT.",2020-03-06,2020-05-30,Department of Defense,Department of the Army,USAspending
GBSD,Ground Based Strategic Deterrent,DoD,FA461321F0098,"CONSTELLATION SOFTWARE ENGINEERING, LLC",354490.89,"ENGINEERING GROUND BASED STRATEGIC DETERRENT CONTRACTOR SUPPORT - THE CONTRACTOR SHALL PROVIDE FACILITY SPACE PLANNING SERVICES, TECHNICAL ENGINEERING AND CONSTRUCTION MANAGEMENT SERVICES.",2021-09-15,2024-03-14,Department of Defense,Department of the Air Force,USAspending
NGAD,Next Generation Air Dominance,DoD,0009,"LEIDOS, INC.",3351286.0,NEW TASK ORDER NGAD,2009-09-29,2013-02-28,Department of Defense,Department of the Air Force,USAspending
NGAD,Next Generation Air Dominance,DoD,W911QY24C0048,NEWTON LLC,1541983.99,"BAA WITH NEWTON, NGADS PROJECT.",2024-08-08,2026-08-07,Department of Defense,Department of the Army,USAspending
NGAD,Next Generation Air Dominance,DoD,FA930124F0076,J G CONTRACTING,1479324.57,MC SITE UTILITIES NGAD MODULAR OFFICE #1,2024-04-17,2025-03-16,Department of Defense,Department of the Air Force,USAspending
NGAD,Next Generation Air Dominance,DoD,FA930123F0288,AVIATION ENGINEERS JV,574334.0,CHARRETTE FOR NGAD COMPLEX MILCON,2023-09-29,2024-05-29,Department of Defense,Department of the Air Force,USAspending
NGAD,Next Generation Air Dominance,DoD,W912DY23F0385,JACOBS GOVERNMENT SERVICES COMPANY,562061.29,NAFB NGAD BEDDOWN & ICA (TASK 1-4),2023-09-22,2024-09-21,Department of Defense,Department of the Army,USAspending
NGAD,Next Generation Air Dominance,DoD,FA930124F0075,"TLI CONSTRUCTION, INC.",538279.99,PARKING LOT NGAD MODULAR OFFICE #1,2024-04-26,2025-07-09,Department of Defense,Department of the Air Force,USAspending
NGAD,Next Generation Air Dominance,DoD,FA701425F0012,THE RAND CORPORATION,441000.0,SUPPORT THE AIR FORCE RISING EQUINOX EFFORT BY EVALUATING OPTIONS FOR NEXT GENERATION AIR DOMINANCE (NGAD) CAPABILITIES.,2024-10-24,2025-10-23,Department of Defense,Department of the Air Force,USAspending
NGAD,Next Generation Air Dominance,DoD,W9098S12P0441,"BARTON MINES COMPANY, L.L.C.",281160.0,"FSC: 7777   NAME: ABRASIVE, 80 H PART NUMBER:",2012-05-11,2013-12-05,Department of Defense,Department of the Army,USAspending
NGAD,Next Generation Air Dominance,DoD,12474018F0001,GOLDEN PERSONNEL SERVICES INC,239080.0,HVI OPERATOR - 3RD SHIFT - REGULAR SERVICE RATE  IGF::OT::IGF,2017-10-02,2018-09-30,Department of Agriculture,Agricultural Marketing Service,USAspending
NGAD,Next Generation Air Dominance,DoD,FA520921P0225,"UNION CONSTRUCTION CO., LTD.",226898.65,"FY22 SIDETRACK ROADBED MAINTENANCE AT U.S. GOVERNMENT SIDETRACK NO. 328, YOKOTA AIR BASE",2021-10-01,2022-09-30,Department of Defense,Department of the Air Force,USAspending
NGAD,Next Generation Air Dominance,DoD,0003,"BARTON MINES COMPANY, L.L.C.",206008.0,ABRASIVE GARNET,2016-05-11,2017-05-10,Department of Defense,Department of the Army,USAspending
NGAD,Next Generation Air Dominance,DoD,0001,"BARTON MINES COMPANY, L.L.C.",193613.0,"ALLUVIAL GARNET, ALMANDITE -",2015-08-05,2015-12-15,Department of Defense,Department of the Navy,USAspending
NGAD,Next Generation Air Dominance,DoD,0006,"BARTON MINES COMPANY, L.L.C.",179424.0,ABRASIVE BLAST MEDIA/ GARNET,2012-07-20,2013-01-22,Department of Defense,Department of the Army,USAspending
NGAD,Next Generation Air Dominance,DoD,W9098S10P0122,"BARTON MINES COMPANY, L.L.C.",172653.48,FSC: 5350   NAME: SAND GARNET PART NUMBER: 80 HPX 2200#,2009-12-08,2011-12-07,Department of Defense,Department of the Army,USAspending
NGAD,Next Generation Air Dominance,DoD,M6700417F3087,"BARTON MINES COMPANY, L.L.C.",163280.0,ALLUVIAL GARNET ALMADAMINE  -,2017-06-22,2017-11-06,Department of Defense,Department of the Navy,USAspending
NGAD,Next Generation Air Dominance,DoD,0002,"BARTON MINES COMPANY, L.L.C.",162118.53,"GMA GARNET, ALMANDITE",2009-05-06,2009-10-23,Department of Defense,Department of the Navy,USAspending
NGAD,Next Generation Air Dominance,DoD,W9098S19F0006,"BARTON MINES COMPANY, L.L.C.",154880.0,ABRASIVE GARNET,2018-10-03,2019-10-02,Department of Defense,Department of the Army,USAspending
NGAD,Next Generation Air Dominance,DoD,W9098S11P0502,"BARTON MINES COMPANY, L.L.C.",149952.0,FSC: 7777   NAME: HARD ROCK WATE PART NUMBER:,2011-07-05,2012-06-30,Department of Defense,Department of the Army,USAspending
NGAD,Next Generation Air Dominance,DoD,FA520921P0031,"UNION CONSTRUCTION CO., LTD.",139870.0,FY21 SIDETRACK ROADBED MAINTENANCE AT U.S. GOVERNMENT SIDETRACK NO. 328 - YOKOTA AIR BASE,2020-12-15,2021-09-30,Department of Defense,Department of the Air Force,USAspending
NGAD,Next Generation Air Dominance,DoD,0004,"BARTON MINES COMPANY, L.L.C.",132440.0,ABRASIVE GARNET,2017-05-04,2018-08-17,Department of Defense,Department of the Army,USAspending
NGAD,Next Generation Air Dominance,DoD,0007,"BARTON MINES COMPANY, L.L.C.",128160.0,ABRASIVE BLAST MEDIA/ GARNET,2013-01-17,2013-09-17,Department of Defense,Department of the Army,USAspending
NGAD,Next Generation Air Dominance,DoD,W9098S12P0232,"BARTON MINES COMPANY, L.L.C.",112464.0,FSC: MANP   NAME: SAND ABRAS PART NUMBER: 80HPXBULK,2012-02-09,2012-06-09,Department of Defense,Department of the Army,USAspending
NGAD,Next Generation Air Dominance,DoD,FA520922P0205,"UNION CONSTRUCTION CO., LTD.",107476.0,"FY23 SIDETRACK ROADBED MAINTENANCE AT U.S. GOVERNMENT SIDETRACK NO. 328, YOKOTA AIR BASE",2022-10-01,2023-09-30,Department of Defense,Department of the Air Force,USAspending
NGAD,Next Generation Air Dominance,DoD,0013,"BARTON MINES COMPANY, L.L.C.",102111.0,GARNET ABRASIVE,2008-07-08,2008-09-30,Department of Defense,Department of the Army,USAspending
NGAD,Next Generation Air Dominance,DoD,FA864922P0377,INVERSION SPACE COMPANY,48548.0,ARC CAPSULE: NEXT-GENERATION LOGISTICS FOR NEXT-GENERATION AIR DOMINANCE,2021-11-01,2022-02-05,Department of Defense,Department of the Air Force,USAspending
EAGLE,Enterprise Acquisition Gateway for Leading Edge Solutions,DHS,W58RGZ19C0027,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",1896157069.11,REQUIREMENT IS FOR THE PROCUREMENT OF PERFORMANCE BASED LOGISTICS SUPPORT SERVICES FOR THE MQ-1C GRAY EAGLE UNMANNED AIRCRAFT SYSTEM.,2019-04-24,2027-04-23,Department of Defense,Defense Contract Management Agency,USAspending
